Time [s],Displacement [m],Force [N]
0.000000,2.3000589219e-06,1.1723244120e-05
0.050000,5.8491149772e-06,7.4054751031e-06
0.100000,1.0160588643e-05,1.0208839858e-04
0.150000,1.6638108100e-05,1.9370091738e-04
0.200000,2.0335788637e-05,3.8165162773e-04
0.250000,2.2636591336e-05,5.4256532762e-04
0.300000,3.0182799592e-05,7.8916269211e-04
0.350000,3.5274619372e-05,1.0588760231e-03
0.400000,4.0057051658e-05,1.4083285695e-03
0.450000,4.5606443552e-05,1.7342010927e-03
0.500000,4.9527410057e-05,2.0799682968e-03
0.550000,5.3030232590e-05,2.4890991711e-03
0.600000,5.9315229082e-05,3.0778245713e-03
0.650000,6.4088721925e-05,3.4396618613e-03
0.700000,6.8679476971e-05,3.7823082237e-03
0.750000,7.4659081117e-05,4.3292201018e-03
0.800000,7.9362977201e-05,4.7875263534e-03
0.850000,8.5134637835e-05,5.6232813078e-03
0.900000,9.1388717746e-05,6.1012852557e-03
0.950000,9.6377783283e-05,6.4518709694e-03
1.000000,9.9333893683e-05,7.0905344805e-03
1.050000,1.0454140691e-04,7.7165038952e-03
1.100000,1.0900545129e-04,8.5323716133e-03
1.150000,1.1447320600e-04,9.1767023660e-03
1.200000,1.2001676207e-04,1.0243623634e-02
1.250000,1.2559780863e-04,1.0556559560e-02
1.300000,1.2859741075e-04,1.1352266792e-02
1.350000,1.3594245545e-04,1.2074447649e-02
1.400000,1.4000877035e-04,1.2500740544e-02
1.450000,1.4497755202e-04,1.3291793807e-02
1.500000,1.4908858912e-04,1.4143598037e-02
1.550000,1.5596854182e-04,1.5091007420e-02
1.600000,1.6020890119e-04,1.5871811071e-02
1.650000,1.6649901761e-04,1.6383793213e-02
1.700000,1.7216716553e-04,1.7246680700e-02
1.750000,1.7401588133e-04,1.7961179286e-02
1.800000,1.7986709664e-04,1.9040674707e-02
1.850000,1.8420741353e-04,1.9945366978e-02
1.900000,1.8969252411e-04,2.0511642362e-02
1.950000,1.9433122383e-04,2.1066909790e-02
2.000000,1.9934117798e-04,2.2015213100e-02
2.050000,2.0511791693e-04,2.2571061794e-02
2.100000,2.1008858195e-04,2.4362966289e-02
2.150000,2.1177055909e-04,2.5625198666e-02
2.200000,2.1920198652e-04,2.5531834146e-02
2.250000,2.2513969516e-04,2.5933409884e-02
2.300000,2.3002420319e-04,2.6300403838e-02
2.350000,2.3448135598e-04,2.8180753576e-02
2.400000,2.4198673766e-04,2.9340220132e-02
2.450000,2.4437258264e-04,2.9856003273e-02
2.500000,2.4905859015e-04,3.1385298779e-02
2.550000,2.5569618334e-04,3.1111458490e-02
2.600000,2.6144057340e-04,3.2820478147e-02
2.650000,2.6505670296e-04,3.3265451902e-02
2.700000,2.7088510205e-04,3.4270726550e-02
2.750000,2.7574510256e-04,3.5724646638e-02
2.800000,2.8124281942e-04,3.4652304007e-02
2.850000,2.8534271612e-04,3.7316971175e-02
2.900000,2.8958021323e-04,3.8710219239e-02
2.950000,2.9484120968e-04,3.9386821986e-02
3.000000,2.9841809781e-04,3.8367246706e-02
3.050000,3.0496933986e-04,4.0509349178e-02
3.100000,3.1117012641e-04,4.2726191529e-02
3.150000,3.1522330147e-04,4.2771202682e-02
3.200000,3.2088287414e-04,4.4078565707e-02
3.250000,3.2427354243e-04,4.4911501163e-02
3.300000,3.2967127395e-04,4.5952206117e-02
3.350000,3.3538339270e-04,4.7360897465e-02
3.400000,3.3800336633e-04,4.8010130221e-02
3.450000,3.4430871022e-04,4.8632619431e-02
3.500000,3.5088227487e-04,5.0513411273e-02
3.550000,3.5488267279e-04,5.1020722670e-02
3.600000,3.6015712164e-04,5.2233949278e-02
3.650000,3.6479032592e-04,5.2694897878e-02
3.700000,3.7020549469e-04,5.0586910406e-02
3.750000,3.7517085953e-04,5.4514090110e-02
3.800000,3.8082073273e-04,5.4298836743e-02
3.850000,3.8510247433e-04,5.6984215768e-02
3.900000,3.8993729443e-04,5.5909890053e-02
3.950000,3.9416182073e-04,5.8516818163e-02
4.000000,4.0016320724e-04,5.7780476278e-02
4.050000,4.0385383104e-04,6.0910554195e-02
4.100000,4.0939002263e-04,6.2845184319e-02
4.150000,4.1655664769e-04,5.9741698925e-02
4.200000,4.1925497645e-04,6.2973120792e-02
4.250000,4.2443481895e-04,6.3216119350e-02
4.300000,4.3132483137e-04,6.3568643675e-02
4.350000,4.3421951169e-04,6.6892329045e-02
4.400000,4.4112517139e-04,6.6710726681e-02
4.450000,4.4466931089e-04,6.7655649460e-02
4.500000,4.5126642889e-04,6.7215879623e-02
4.550000,4.5481930708e-04,6.8688274510e-02
4.600000,4.6245526939e-04,7.0510208786e-02
4.650000,4.6405912052e-04,6.9517414105e-02
4.700000,4.6958900424e-04,7.4625302014e-02
4.750000,4.7591815769e-04,7.3448709394e-02
4.800000,4.7946526337e-04,7.4547382316e-02
4.850000,4.8430217669e-04,7.3095088324e-02
4.900000,4.9009016609e-04,7.8579180778e-02
4.950000,4.9503050445e-04,7.5357898646e-02
5.000000,5.0152874058e-04,7.7540572828e-02
5.050000,5.0321857832e-04,7.9543857951e-02
5.100000,5.0945220904e-04,8.1021446109e-02
5.150000,5.1487174488e-04,8.1176443603e-02
5.200000,5.2091840245e-04,8.4021399723e-02
5.250000,5.2463616003e-04,8.2323130459e-02
5.300000,5.2995660194e-04,8.4262278914e-02
5.350000,5.3497239543e-04,8.6856963142e-02
5.400000,5.4045395772e-04,8.3660951368e-02
5.450000,5.4349583644e-04,8.8494563156e-02
5.500000,5.5126479846e-04,8.8870302139e-02
5.550000,5.5495160713e-04,8.9180223666e-02
5.600000,5.5988116305e-04,9.0245002515e-02
5.650000,5.6326606138e-04,9.1914973802e-02
5.700000,5.7111572663e-04,9.1176462541e-02
5.750000,5.7438198868e-04,9.1827745174e-02
5.800000,5.7985448890e-04,9.6459333484e-02
5.850000,5.8399358985e-04,9.5422208663e-02
5.900000,5.8864223960e-04,9.6789706069e-02
5.950000,5.9594007062e-04,1.0010341385e-01
6.000000,6.0005150679e-04,1.0136047672e-01
6.050000,6.0431852033e-04,1.0091852330e-01
6.100000,6.1044160635e-04,1.0129156450e-01
6.150000,6.1318325815e-04,1.0291690670e-01
6.200000,6.1875117800e-04,9.5690877389e-02
6.250000,6.2590339295e-04,1.0318469177e-01
6.300000,6.2845895227e-04,1.0492596294e-01
6.350000,6.3619503538e-04,1.0432405001e-01
6.400000,6.3907719619e-04,1.0314447791e-01
6.450000,6.4530343191e-04,1.0628326828e-01
6.500000,6.4913183618e-04,1.1091673357e-01
6.550000,6.5275724808e-04,1.1111030397e-01
6.600000,6.5818768384e-04,1.0724226125e-01
6.650000,6.6380915416e-04,1.1205907870e-01
6.700000,6.6995130836e-04,1.1413226112e-01
6.750000,6.7424322702e-04,1.1163933668e-01
6.800000,6.7983199786e-04,1.0962558954e-01
6.850000,6.8512714299e-04,1.1639974145e-01
6.900000,6.8941983298e-04,1.1510506010e-01
6.950000,6.9364934229e-04,1.1549705274e-01
7.000000,6.9984983624e-04,1.1877550706e-01
7.050000,7.0633800621e-04,1.1596874569e-01
7.100000,7.1022367361e-04,1.2038520419e-01
7.150000,7.1441870984e-04,1.2236124275e-01
7.200000,7.2048446174e-04,1.2128165236e-01
7.250000,7.2529549163e-04,1.2306386375e-01
7.300000,7.3070807162e-04,1.2381212653e-01
7.350000,7.3592740470e-04,1.2728443065e-01
7.400000,7.4073119988e-04,1.2687334540e-01
7.450000,7.4563812935e-04,1.2922726141e-01
7.500000,7.4990163843e-04,1.2735830133e-01
