Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-1.3319437898e-05
0.050000,6.6807015747e-06,1.0162014473e-03
0.100000,1.0026339637e-05,2.0538165770e-03
0.150000,1.5001595457e-05,2.9604392258e-03
0.200000,2.1493809173e-05,4.0372178162e-03
0.250000,2.3030863671e-05,5.0371489434e-03
0.300000,3.0800728374e-05,6.0652799213e-03
0.350000,3.5279374528e-05,7.1781820933e-03
0.400000,4.0215270513e-05,8.4611784212e-03
0.450000,4.3630320878e-05,9.2789642435e-03
0.500000,5.1294602422e-05,1.0580736378e-02
0.550000,5.5927444703e-05,1.1630222123e-02
0.600000,5.9969507582e-05,1.1975646064e-02
0.650000,6.4689197900e-05,1.4043067980e-02
0.700000,6.9929850280e-05,1.5288371084e-02
0.750000,7.4230854470e-05,1.5800751048e-02
0.800000,8.1261309207e-05,1.6640103828e-02
0.850000,8.3698683108e-05,1.8726491713e-02
0.900000,8.8909386710e-05,1.9212098277e-02
0.950000,9.4212773465e-05,2.0850304091e-02
1.000000,9.9991387002e-05,2.1856615243e-02
1.050000,1.0232245605e-04,2.3746249064e-02
1.100000,1.0972476808e-04,2.5146693433e-02
1.150000,1.1498442987e-04,2.6087883006e-02
1.200000,1.1711334813e-04,2.7597881958e-02
1.250000,1.2652661102e-04,2.7726223407e-02
1.300000,1.3168843998e-04,3.0340815108e-02
1.350000,1.3419191815e-04,3.0037933921e-02
1.400000,1.4084961150e-04,3.2541677808e-02
1.450000,1.4555817923e-04,3.5200857470e-02
1.500000,1.4934521295e-04,3.5995216187e-02
1.550000,1.5437413222e-04,3.6206534276e-02
1.600000,1.6075693477e-04,3.7835485350e-02
1.650000,1.6459420463e-04,3.9768274752e-02
1.700000,1.6862198108e-04,4.1777030467e-02
1.750000,1.7445875729e-04,4.1510987815e-02
1.800000,1.8017347251e-04,4.2710370716e-02
1.850000,1.8490633320e-04,4.3345236757e-02
1.900000,1.9068467866e-04,4.6287326734e-02
1.950000,1.9474490603e-04,4.6995517047e-02
2.000000,2.0060528479e-04,4.9454320527e-02
2.050000,2.0608321766e-04,4.9700638715e-02
2.100000,2.0996180837e-04,5.1850229177e-02
2.150000,2.1620864200e-04,5.3420039467e-02
2.200000,2.2016798644e-04,5.5221671570e-02
2.250000,2.2493626845e-04,5.6428866326e-02
2.300000,2.2916020137e-04,5.9072508885e-02
2.350000,2.3522256629e-04,6.0780307047e-02
2.400000,2.3912682950e-04,6.2668893343e-02
2.450000,2.4444469667e-04,6.4965597591e-02
2.500000,2.5023748682e-04,6.2945182354e-02
2.550000,2.5532008683e-04,6.7991497761e-02
2.600000,2.6012369361e-04,6.7282203947e-02
2.650000,2.6557576901e-04,6.8412970495e-02
2.700000,2.6866303919e-04,6.7653901080e-02
2.750000,2.7621495109e-04,7.3395795754e-02
2.800000,2.8166268043e-04,7.1101321306e-02
2.850000,2.8500461146e-04,7.6911700950e-02
2.900000,2.8802679188e-04,7.7211085994e-02
2.950000,2.9395522790e-04,7.8570869244e-02
3.000000,2.9945176911e-04,8.0812434352e-02
3.050000,3.0412401469e-04,8.4481603824e-02
3.100000,3.0822802113e-04,8.5488457533e-02
3.150000,3.1557521231e-04,8.5209790867e-02
3.200000,3.1981213885e-04,8.6722077419e-02
3.250000,3.2319516238e-04,9.1627363782e-02
3.300000,3.3130908582e-04,9.2122506008e-02
3.350000,3.3385431533e-04,9.5023148218e-02
3.400000,3.4124805071e-04,9.5861316741e-02
3.450000,3.4336728845e-04,9.6518797131e-02
3.500000,3.4859868329e-04,9.9471179868e-02
3.550000,3.5482864785e-04,9.8473250690e-02
3.600000,3.6014527198e-04,1.0388916843e-01
3.650000,3.6484604232e-04,1.0347945823e-01
3.700000,3.7059394883e-04,1.0588539577e-01
3.750000,3.7612860795e-04,1.0823129438e-01
3.800000,3.8057122012e-04,1.0806605467e-01
3.850000,3.8601280253e-04,1.1073223705e-01
3.900000,3.8857124656e-04,1.1253402615e-01
3.950000,3.9560028979e-04,1.1604774879e-01
4.000000,3.9963352972e-04,1.1675321008e-01
4.050000,4.0607313935e-04,1.2072056211e-01
4.100000,4.1208382821e-04,1.2389526108e-01
4.150000,4.1724143564e-04,1.2270693551e-01
4.200000,4.2116295816e-04,1.2825909202e-01
4.250000,4.2454257032e-04,1.2610423935e-01
4.300000,4.2965925628e-04,1.3081564132e-01
4.350000,4.3657616683e-04,1.3343939201e-01
4.400000,4.4076294117e-04,1.3543476537e-01
4.450000,4.4495055864e-04,1.4007981763e-01
4.500000,4.5128928099e-04,1.4342986263e-01
4.550000,4.5385023234e-04,1.4505806000e-01
4.600000,4.5959017278e-04,1.3830954514e-01
4.650000,4.6575029231e-04,1.4291444681e-01
4.700000,4.7046732105e-04,1.4660765486e-01
4.750000,4.7663813926e-04,1.4468490931e-01
4.800000,4.8033015273e-04,1.5102285853e-01
4.850000,4.8480214481e-04,1.5230025936e-01
4.900000,4.9147681352e-04,1.6313440096e-01
4.950000,4.9388865417e-04,1.6360767381e-01
5.000000,5.0131775617e-04,1.5428718183e-01
5.050000,5.0643774193e-04,1.6374418384e-01
5.100000,5.1152924000e-04,1.6434561095e-01
5.150000,5.1368993848e-04,1.6698465608e-01
