Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-4.4068639004e-06
0.050000,5.0125740234e-06,3.4444200018e-05
0.100000,8.8008341798e-06,1.7393047787e-04
0.150000,1.5013298594e-05,3.5403232434e-04
0.200000,1.9681758759e-05,6.7690377910e-04
0.250000,2.4428528519e-05,9.2330527621e-04
0.300000,3.0869338358e-05,1.3939595108e-03
0.350000,3.6315130380e-05,1.8115495222e-03
0.400000,3.9577538460e-05,2.3324541028e-03
0.450000,4.5084441902e-05,2.8622798473e-03
0.500000,4.8758294822e-05,3.7442525529e-03
0.550000,5.4793438797e-05,4.2290954457e-03
0.600000,5.9680890082e-05,5.1561117120e-03
0.650000,6.5831825416e-05,5.9001995416e-03
0.700000,7.0388616092e-05,6.5590712984e-03
0.750000,7.4417232382e-05,7.4933689158e-03
0.800000,8.0364978963e-05,8.2721482968e-03
0.850000,8.5114025240e-05,9.3348892195e-03
0.900000,8.9550403678e-05,1.0248372114e-02
0.950000,9.5351130450e-05,1.1168570745e-02
1.000000,1.0154612143e-04,1.2226649672e-02
1.050000,1.0633675972e-04,1.3726750440e-02
1.100000,1.0846107387e-04,1.4752848445e-02
1.150000,1.1663523087e-04,1.5563045216e-02
1.200000,1.1839476606e-04,1.6899441163e-02
1.250000,1.2500190024e-04,1.8429285553e-02
1.300000,1.3104551473e-04,1.9318308062e-02
1.350000,1.3647564952e-04,2.0588064939e-02
1.400000,1.3865823502e-04,2.2306285226e-02
1.450000,1.4341107648e-04,2.3776195005e-02
1.500000,1.4806411498e-04,2.4246449328e-02
1.550000,1.5374908695e-04,2.6409559338e-02
1.600000,1.6086045764e-04,2.7583910738e-02
1.650000,1.6518457799e-04,2.8910381863e-02
1.700000,1.7037318544e-04,3.0862973279e-02
1.750000,1.7669665263e-04,3.2708464290e-02
1.800000,1.7847300182e-04,3.3994796277e-02
1.850000,1.8495099127e-04,3.4232771689e-02
1.900000,1.8969627448e-04,3.6626461799e-02
1.950000,1.9489452556e-04,3.8802813566e-02
2.000000,2.0208481319e-04,4.1551799440e-02
2.050000,2.0580725133e-04,4.1810986077e-02
2.100000,2.0942155471e-04,4.4536307778e-02
2.150000,2.1644483499e-04,4.5782818193e-02
2.200000,2.2091849627e-04,4.7983374928e-02
2.250000,2.2640849857e-04,4.9604374620e-02
2.300000,2.3006052468e-04,5.2306780583e-02
2.350000,2.3392212323e-04,5.3121402079e-02
2.400000,2.3932520157e-04,5.5174442098e-02
2.450000,2.4336986260e-04,5.8564069702e-02
2.500000,2.5232561618e-04,5.8443217601e-02
2.550000,2.5410416687e-04,6.1009756645e-02
2.600000,2.5931270056e-04,6.3431723760e-02
2.650000,2.6407762304e-04,6.5571134358e-02
