Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-1.8348595141e-06
0.050000,4.3745108999e-06,2.5393031373e-05
0.100000,9.3460418575e-06,1.3329014355e-04
0.150000,1.1922873335e-05,2.5066875598e-04
0.200000,1.8313007433e-05,4.4918146851e-04
0.250000,2.4802238815e-05,6.8675435657e-04
0.300000,2.9757123314e-05,9.3666233671e-04
0.350000,3.4441101963e-05,1.3481715033e-03
0.400000,4.0579377938e-05,1.7199521192e-03
0.450000,4.3161168972e-05,2.0820629370e-03
0.500000,4.6493432880e-05,2.6249999225e-03
0.550000,5.4866403873e-05,2.9952283680e-03
0.600000,5.9925387950e-05,3.6637351800e-03
0.650000,6.3448587238e-05,4.2188308075e-03
0.700000,6.8870247281e-05,4.8729198659e-03
0.750000,7.3678102092e-05,5.4712690479e-03
0.800000,8.0499882571e-05,6.2024727778e-03
0.850000,8.4875681707e-05,6.8629512972e-03
0.900000,8.8170584020e-05,7.8282793322e-03
0.950000,9.5119019374e-05,8.6302517928e-03
1.000000,9.8480467034e-05,9.4502234592e-03
1.050000,1.0417731234e-04,1.0001776216e-02
1.100000,1.0948166067e-04,1.0680897296e-02
1.150000,1.1274716655e-04,1.1894986920e-02
1.200000,1.1990721780e-04,1.3231143583e-02
1.250000,1.2437161704e-04,1.3553866029e-02
1.300000,1.2875028601e-04,1.4728357063e-02
1.350000,1.3467510256e-04,1.6014561148e-02
1.400000,1.4004211386e-04,1.6815935854e-02
1.450000,1.4443781436e-04,1.7758899560e-02
1.500000,1.5120865521e-04,1.8907043119e-02
1.550000,1.5598536961e-04,2.0571778723e-02
1.600000,1.5997005784e-04,2.1267358774e-02
1.650000,1.6681540333e-04,2.2281721164e-02
1.700000,1.7045942943e-04,2.3839074748e-02
1.750000,1.7422197883e-04,2.5032028965e-02
1.800000,1.7898705705e-04,2.6095868806e-02
1.850000,1.8625480784e-04,2.7152408663e-02
1.900000,1.8963807138e-04,2.9229090101e-02
1.950000,1.9462999544e-04,3.0192894087e-02
2.000000,2.0012902788e-04,3.1581964332e-02
2.050000,2.0433417815e-04,3.3306635482e-02
2.100000,2.0843740889e-04,3.3914075369e-02
2.150000,2.1573841474e-04,3.5869913277e-02
2.200000,2.1869002948e-04,3.6321330079e-02
2.250000,2.2590984044e-04,3.8121106178e-02
2.300000,2.2988481521e-04,3.9071717142e-02
2.350000,2.3430999668e-04,4.0837672092e-02
2.400000,2.3997468804e-04,4.2513547120e-02
2.450000,2.4515557189e-04,4.4983102994e-02
2.500000,2.4870353235e-04,4.5155107412e-02
2.550000,2.5322071210e-04,4.7113792575e-02
2.600000,2.6312389965e-04,4.9854222785e-02
2.650000,2.6450210808e-04,5.0706902447e-02
2.700000,2.6955429310e-04,5.3212140596e-02
2.750000,2.7406453362e-04,5.4381625182e-02
2.800000,2.7980257805e-04,5.5122333065e-02
2.850000,2.8547256009e-04,5.3543250038e-02
2.900000,2.8976043013e-04,6.1203413354e-02
2.950000,2.9578806443e-04,6.2441357155e-02
3.000000,2.9963068465e-04,6.0599056699e-02
3.050000,3.0431958619e-04,6.3228500879e-02
3.100000,3.1024185005e-04,6.5982745403e-02
3.150000,3.1369530136e-04,6.5958365797e-02
3.200000,3.2102830012e-04,6.8057303247e-02
3.250000,3.2483264668e-04,6.9712232755e-02
3.300000,3.2805750245e-04,7.3542476187e-02
3.350000,3.3336250424e-04,7.4561692549e-02
3.400000,3.3852272238e-04,7.7547799745e-02
3.450000,3.4459752937e-04,7.8359010897e-02
3.500000,3.4940986129e-04,7.6956649997e-02
3.550000,3.5563445029e-04,8.0462563018e-02
3.600000,3.6071601838e-04,8.0770485114e-02
3.650000,3.6570993581e-04,8.6776207835e-02
3.700000,3.7030864455e-04,8.6525477074e-02
3.750000,3.7678007639e-04,8.7442970628e-02
3.800000,3.7790397636e-04,8.9670195035e-02
3.850000,3.8295093762e-04,9.4083207765e-02
