Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-2.4980322395e-06
0.050000,4.7633620281e-06,2.5971660721e-02
0.100000,9.9909336075e-06,3.7795534547e-02
0.150000,1.4573312746e-05,4.5154077957e-02
0.200000,2.1014009436e-05,4.9599057493e-02
0.250000,2.3696621100e-05,6.1015611839e-02
0.300000,3.1024684983e-05,6.7483949236e-02
0.350000,3.4860169990e-05,6.8990541617e-02
0.400000,4.0959499567e-05,7.7278822454e-02
0.450000,4.7070391059e-05,8.1834330061e-02
0.500000,4.9135910671e-05,8.2784822956e-02
0.550000,5.3309495302e-05,8.5449689650e-02
0.600000,5.9948632290e-05,9.3688038698e-02
0.650000,6.4875579840e-05,9.5552668244e-02
0.700000,7.1193163064e-05,9.9185987551e-02
0.750000,7.5455378579e-05,1.0460910023e-01
0.800000,7.8287159091e-05,1.1743336142e-01
0.850000,8.4764303079e-05,1.1757382255e-01
0.900000,9.0366652866e-05,1.1549690177e-01
0.950000,9.5330084486e-05,1.1537126947e-01
1.000000,9.9299296399e-05,1.1837385833e-01
1.050000,1.0603046284e-04,1.2489564960e-01
1.100000,1.0857520202e-04,1.2964706787e-01
1.150000,1.1604115182e-04,1.2126951132e-01
1.200000,1.1981502812e-04,1.3486312504e-01
1.250000,1.2443902050e-04,1.4387392990e-01
1.300000,1.2926726577e-04,1.2753175992e-01
1.350000,1.3343508440e-04,1.4043146192e-01
1.400000,1.3946219621e-04,1.2643579020e-01
1.450000,1.4488322697e-04,1.3521342392e-01
1.500000,1.5074378103e-04,1.4188425940e-01
1.550000,1.5422758551e-04,1.5194255706e-01
1.600000,1.5954627871e-04,1.5837628718e-01
1.650000,1.6452922803e-04,1.6087008852e-01
1.700000,1.6862397134e-04,1.6623254669e-01
1.750000,1.7503048658e-04,1.5821757518e-01
1.800000,1.8035572574e-04,1.6267204621e-01
1.850000,1.8537348267e-04,1.5967154792e-01
1.900000,1.9069682576e-04,1.5761013988e-01
1.950000,1.9423139673e-04,1.6593049431e-01
2.000000,1.9882769204e-04,1.6092999372e-01
2.050000,2.0426606557e-04,1.7246722305e-01
2.100000,2.1033592185e-04,1.7236316442e-01
2.150000,2.1608445071e-04,1.8142929776e-01
2.200000,2.2074748968e-04,1.8247116724e-01
2.250000,2.2582118626e-04,1.8061923575e-01
2.300000,2.2919565411e-04,1.7444371039e-01
2.350000,2.3346810406e-04,1.6760856621e-01
2.400000,2.3979219969e-04,1.8995535405e-01
2.450000,2.4537125131e-04,1.8583034629e-01
2.500000,2.5059057777e-04,1.9148214014e-01
2.550000,2.5577089444e-04,1.8410416059e-01
2.600000,2.6049003265e-04,1.8570966420e-01
