Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-7.1008120836e-06
0.050000,6.1981393390e-06,4.4231654569e-05
0.100000,9.6493960393e-06,1.3181049661e-04
0.150000,1.5347422663e-05,3.4289744070e-04
0.200000,1.8500143521e-05,5.8491104102e-04
0.250000,2.5692551505e-05,8.4038117747e-04
0.300000,3.0734451386e-05,1.1624544396e-03
0.350000,3.4375189185e-05,1.7040658175e-03
0.400000,4.1238237939e-05,1.9290514173e-03
0.450000,4.3167221954e-05,2.5018998916e-03
0.500000,4.8969684417e-05,3.2705764508e-03
0.550000,5.4911296073e-05,3.5443228928e-03
0.600000,6.1305419844e-05,4.9888170285e-03
0.650000,6.6427921916e-05,5.0460781920e-03
0.700000,6.9925881114e-05,5.5534551146e-03
0.750000,7.5827756973e-05,5.9646657036e-03
0.800000,7.9823158452e-05,7.5277517739e-03
0.850000,8.5240027222e-05,8.0666632406e-03
0.900000,8.9129772379e-05,8.9925057864e-03
0.950000,9.6615201172e-05,9.4662824714e-03
1.000000,9.8924273169e-05,1.0784876387e-02
1.050000,1.0616446260e-04,1.0715897771e-02
1.100000,1.0969719255e-04,1.3948683131e-02
1.150000,1.1645722962e-04,1.4490148582e-02
1.200000,1.2003956897e-04,1.4844048255e-02
1.250000,1.2378209056e-04,1.6087092786e-02
1.300000,1.3041047936e-04,1.7701255836e-02
1.350000,1.3601203692e-04,2.0768355151e-02
1.400000,1.4130616980e-04,1.8756753412e-02
1.450000,1.4330800601e-04,1.9758114012e-02
1.500000,1.4932631899e-04,2.3516027700e-02
1.550000,1.5534230049e-04,2.3341159198e-02
1.600000,1.6018371212e-04,2.5178545240e-02
1.650000,1.6490130812e-04,2.4697002090e-02
1.700000,1.6994290786e-04,2.7739318337e-02
1.750000,1.7415943247e-04,3.0172987973e-02
1.800000,1.8156605673e-04,2.8750124936e-02
1.850000,1.8453285022e-04,3.1908108947e-02
1.900000,1.9032093200e-04,3.4863536475e-02
1.950000,1.9456190652e-04,3.4186332930e-02
2.000000,1.9930189243e-04,3.4377587069e-02
2.050000,2.0448572237e-04,4.0403510075e-02
2.100000,2.0935198548e-04,3.7276529310e-02
2.150000,2.1491532943e-04,4.2984862614e-02
2.200000,2.2149027987e-04,4.3013298430e-02
2.250000,2.2281340754e-04,4.4401172802e-02
2.300000,2.3196367005e-04,4.6356501488e-02
2.350000,2.3510341857e-04,4.9981915534e-02
2.400000,2.3937084861e-04,4.3871837565e-02
2.450000,2.4372235697e-04,4.8241096242e-02
2.500000,2.4963643110e-04,5.4783778896e-02
2.550000,2.5637766867e-04,5.7640973163e-02
2.600000,2.5960416093e-04,5.0061479084e-02
2.650000,2.6438942552e-04,5.9135579113e-02
2.700000,2.6898717873e-04,6.4400452957e-02
2.750000,2.7492280798e-04,6.5317145032e-02
2.800000,2.7903192423e-04,6.2954249902e-02
2.850000,2.8433828153e-04,6.2138615234e-02
2.900000,2.9144003712e-04,6.7979471094e-02
2.950000,2.9559998766e-04,6.2767065662e-02
3.000000,2.9891360762e-04,7.0707505183e-02
3.050000,3.0592094729e-04,7.4743654176e-02
3.100000,3.0946441648e-04,7.6219010464e-02
3.150000,3.1442625961e-04,7.4554170009e-02
3.200000,3.1989681031e-04,7.6152372600e-02
3.250000,3.2620456819e-04,7.8861907981e-02
3.300000,3.3004730115e-04,8.1536461433e-02
3.350000,3.3572241128e-04,7.9069358992e-02
3.400000,3.3994320254e-04,8.3528163513e-02
3.450000,3.4537659032e-04,9.2431254348e-02
3.500000,3.5157909952e-04,1.0312412004e-01
3.550000,3.5394136808e-04,9.3171664303e-02
3.600000,3.6091362252e-04,1.0223026185e-01
3.650000,3.6560558703e-04,9.2975664844e-02
3.700000,3.6894886297e-04,9.6194389739e-02
3.750000,3.7483425687e-04,1.0333661022e-01
3.800000,3.8044838954e-04,1.0189574998e-01
3.850000,3.8591084320e-04,1.0645466053e-01
3.900000,3.8935650260e-04,1.0648127218e-01
3.950000,3.9571350893e-04,1.0668696799e-01
4.000000,3.9998976141e-04,1.1631226107e-01
4.050000,4.0604275168e-04,1.2038842350e-01
4.100000,4.1033374468e-04,1.2112505660e-01
4.150000,4.1524741795e-04,1.2364091520e-01
4.200000,4.1944634534e-04,1.2452006528e-01
4.250000,4.2317690668e-04,1.3364135399e-01
4.300000,4.2973094016e-04,1.1746259879e-01
4.350000,4.3454288341e-04,1.4150176733e-01
4.400000,4.4061078838e-04,1.2092188372e-01
4.450000,4.4478546569e-04,1.2508991801e-01
4.500000,4.5029134682e-04,1.4030514520e-01
4.550000,4.5528375501e-04,1.3126009513e-01
4.600000,4.5944898670e-04,1.4074304647e-01
4.650000,4.6576140580e-04,1.5274955197e-01
4.700000,4.6831514617e-04,1.5682533217e-01
4.750000,4.7469864719e-04,1.5592592109e-01
4.800000,4.8071381088e-04,1.4372550777e-01
4.850000,4.8377935881e-04,1.6252213317e-01
4.900000,4.9107564978e-04,1.5028538784e-01
4.950000,4.9564421227e-04,1.4002935328e-01
5.000000,4.9946379610e-04,1.5035914153e-01
5.050000,5.0444879055e-04,1.6538412658e-01
5.100000,5.0995712239e-04,1.6545432837e-01
5.150000,5.1460644075e-04,1.7932233175e-01
5.200000,5.2050541651e-04,1.7012489545e-01
5.250000,5.2589654786e-04,1.6963144477e-01
5.300000,5.2966154822e-04,1.8272921572e-01
5.350000,5.3517522634e-04,1.8210075123e-01
5.400000,5.3879774599e-04,1.8678467292e-01
5.450000,5.4429287033e-04,1.8292944256e-01
5.500000,5.4981948858e-04,1.7903932874e-01
5.550000,5.5612536682e-04,1.8597589130e-01
5.600000,5.5973817540e-04,1.9802821285e-01
5.650000,5.6357846699e-04,2.0299129889e-01
5.700000,5.6876552096e-04,2.0548937592e-01
5.750000,5.7397869897e-04,1.9495446331e-01
5.800000,5.7844014192e-04,2.1961790596e-01
5.850000,5.8532126917e-04,2.1308434985e-01
5.900000,5.8936443575e-04,2.0785854093e-01
5.950000,5.9523821583e-04,2.1313744662e-01
6.000000,5.9993138286e-04,1.9959603219e-01
6.050000,6.0592086247e-04,2.2614749699e-01
6.100000,6.1004195806e-04,2.3068131463e-01
6.150000,6.1619487695e-04,2.3202841339e-01
6.200000,6.2043266335e-04,2.3532039589e-01
6.250000,6.2474240057e-04,2.2812691072e-01
6.300000,6.2971268580e-04,2.5074494277e-01
6.350000,6.3669742363e-04,2.3576617888e-01
6.400000,6.3991566068e-04,2.5843212469e-01
6.450000,6.4585397302e-04,2.5341576787e-01
6.500000,6.4985560221e-04,2.4335069411e-01
6.550000,6.5579174428e-04,2.4811866216e-01
6.600000,6.6032953071e-04,2.7127035479e-01
6.650000,6.6618087351e-04,2.6398794525e-01
6.700000,6.7024115367e-04,2.5717238929e-01
6.750000,6.7376136388e-04,2.6689930847e-01
6.800000,6.7876406652e-04,2.6200158337e-01
6.850000,6.8504724623e-04,2.8044518276e-01
6.900000,6.9135129171e-04,2.8494783370e-01
6.950000,6.9484377903e-04,2.6447540990e-01
7.000000,6.9962431843e-04,2.7912880851e-01
7.050000,7.0379933354e-04,2.7972413154e-01
7.100000,7.0909607889e-04,2.9718708693e-01
7.150000,7.1564860975e-04,2.7408714296e-01
7.200000,7.1966699506e-04,2.7096194678e-01
7.250000,7.2417676540e-04,2.7962430395e-01
7.300000,7.2995696693e-04,3.1791576534e-01
7.350000,7.3472108193e-04,2.9399524682e-01
7.400000,7.4030506846e-04,3.2785401432e-01
7.450000,7.4542004618e-04,3.0138188842e-01
7.500000,7.5100941497e-04,3.3333613647e-01
7.550000,7.5419787659e-04,2.9977279196e-01
7.600000,7.5889860663e-04,3.3870791397e-01
7.650000,7.6482889103e-04,3.3835551988e-01
7.700000,7.7094526257e-04,3.0141274948e-01
7.750000,7.7440524173e-04,2.9315141017e-01
7.800000,7.7984010844e-04,3.4446865943e-01
7.850000,7.8506036850e-04,3.5137170691e-01
7.900000,7.9118905451e-04,3.4694936369e-01
7.950000,7.9462076621e-04,3.3557155536e-01
8.000000,8.0011105960e-04,3.4999367472e-01
8.050000,8.0479542396e-04,3.4696291627e-01
8.100000,8.1053452109e-04,3.6939594355e-01
8.150000,8.1461538182e-04,3.6079463377e-01
8.200000,8.2006356588e-04,3.4514646102e-01
8.250000,8.2536154831e-04,3.8562693965e-01
8.300000,8.2948419324e-04,3.6248280611e-01
8.350000,8.3393448090e-04,3.8210640008e-01
8.400000,8.3940040576e-04,3.8070406619e-01
8.450000,8.4634460167e-04,3.6739854310e-01
8.500000,8.4912524901e-04,3.6662474888e-01
8.550000,8.5556428469e-04,3.7065114919e-01
8.600000,8.6020458044e-04,3.8781840073e-01
8.650000,8.6440798053e-04,4.0579085854e-01
8.700000,8.7016694737e-04,3.8902110232e-01
8.750000,8.7576050644e-04,3.9390886253e-01
8.800000,8.7937058220e-04,3.9030932492e-01
8.850000,8.8499436296e-04,3.8107391866e-01
8.900000,8.8915683512e-04,4.0940659992e-01
8.950000,8.9573040207e-04,4.1975356181e-01
9.000000,8.9978384120e-04,4.2615659999e-01
9.050000,9.0424099844e-04,4.0936310073e-01
9.100000,9.0965381116e-04,4.1648943576e-01
9.150000,9.1735012642e-04,4.3752324015e-01
9.200000,9.1965482968e-04,4.6041409240e-01
9.250000,9.2353529981e-04,4.2077409064e-01
9.300000,9.2986442423e-04,4.2324940121e-01
9.350000,9.3671687740e-04,4.4747573705e-01
9.400000,9.3909323363e-04,4.6953693110e-01
9.450000,9.4352186932e-04,4.4056636453e-01
9.500000,9.4949158903e-04,4.4926119818e-01
9.550000,9.5458713898e-04,4.6066135505e-01
9.600000,9.5964739003e-04,4.3997754262e-01
9.650000,9.6538023379e-04,4.6322754976e-01
9.700000,9.6975939615e-04,4.8617827011e-01
9.750000,9.7560810923e-04,4.6038977233e-01
9.800000,9.7972073646e-04,4.5828833244e-01
9.850000,9.8387694562e-04,4.9372904252e-01
9.900000,9.8945520473e-04,4.8251336431e-01
9.950000,9.9532893381e-04,4.8003688782e-01
10.000000,1.0007537077e-03,5.0964632924e-01
10.050000,1.0002174367e-03,4.7114001125e-01
10.100000,1.0007418351e-03,4.6185629201e-01
10.150000,1.0000316526e-03,4.5037811677e-01
10.200000,1.0000235311e-03,4.6246394517e-01
10.250000,1.0003105192e-03,3.8732056741e-01
10.300000,1.0008443128e-03,4.5173525230e-01
10.350000,9.9965129787e-04,4.2525295998e-01
10.400000,9.9840401325e-04,3.9759700751e-01
10.450000,9.9978587728e-04,4.4708008136e-01
10.500000,9.9886927548e-04,3.9356588889e-01
10.550000,1.0008853867e-03,4.1464069376e-01
10.600000,9.9862397785e-04,4.1576839211e-01
10.650000,1.0006581407e-03,4.3507920731e-01
10.700000,1.0009099395e-03,4.0330524924e-01
10.750000,9.9906702836e-04,4.0403016727e-01
10.800000,1.0001384165e-03,3.7745231961e-01
10.850000,9.9828687483e-04,4.0453378591e-01
10.900000,9.9847840533e-04,3.9473203846e-01
10.950000,9.9989200510e-04,3.5456178461e-01
11.000000,9.9942185817e-04,3.9942004077e-01
11.050000,1.0000846283e-03,3.5341461202e-01
11.100000,9.9983287007e-04,3.5652892111e-01
11.150000,9.9991186709e-04,3.4349564742e-01
11.200000,9.9865116773e-04,3.7986874300e-01
11.250000,1.0009299444e-03,3.1108634717e-01
11.300000,1.0007910129e-03,3.5730735669e-01
11.350000,9.9931568865e-04,3.5099605508e-01
11.400000,1.0004859370e-03,3.2705861426e-01
11.450000,1.0002937943e-03,3.2026315353e-01
11.500000,9.9922363745e-04,2.9661901130e-01
11.550000,1.0008130684e-03,3.3464346357e-01
11.600000,9.9952818511e-04,3.5005201164e-01
11.650000,1.0004955418e-03,3.0073612472e-01
11.700000,1.0001204714e-03,3.1377371843e-01
11.750000,1.0003083986e-03,3.1004169126e-01
11.800000,1.0011734334e-03,3.0659720594e-01
11.850000,1.0004687360e-03,3.3339704447e-01
11.900000,1.0018541864e-03,2.9914531116e-01
11.950000,1.0002751408e-03,2.9406603396e-01
12.000000,1.0009343642e-03,2.8278802130e-01
12.050000,9.9986018296e-04,3.1308108816e-01
12.100000,9.9906453311e-04,2.9321502394e-01
