Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,6.3427625556e-06
0.050000,5.5365391869e-06,4.9095165091e-04
0.100000,1.0676168960e-05,9.8043042180e-04
0.150000,1.7149343803e-05,1.8493180240e-03
0.200000,2.2494821347e-05,2.1300482892e-03
0.250000,2.5543535743e-05,2.9226570515e-03
0.300000,3.1339256121e-05,3.9140871862e-03
0.350000,3.3795224441e-05,4.8393054838e-03
0.400000,4.0894317753e-05,5.4803716388e-03
0.450000,4.4834749891e-05,6.4001622004e-03
0.500000,5.1265350381e-05,7.4163593916e-03
0.550000,5.6226874912e-05,8.2833350356e-03
0.600000,6.0245542300e-05,9.4915171969e-03
0.650000,6.5013387446e-05,1.0288592060e-02
0.700000,7.0179101099e-05,1.2900300169e-02
0.750000,7.5516121003e-05,1.3572730473e-02
0.800000,7.9484572643e-05,1.3623175244e-02
0.850000,8.4443246153e-05,1.4645434019e-02
0.900000,9.0716695292e-05,1.6490871947e-02
0.950000,9.4213620540e-05,1.8768944488e-02
1.000000,1.0101280755e-04,1.8042577294e-02
1.050000,1.0409207358e-04,2.0760557000e-02
1.100000,1.1042744354e-04,2.3354075753e-02
1.150000,1.1267332429e-04,2.3372016842e-02
1.200000,1.1963650366e-04,2.4260553125e-02
1.250000,1.2364910396e-04,2.7880838770e-02
1.300000,1.3203037570e-04,2.9741146664e-02
1.350000,1.3365344065e-04,3.0198437089e-02
1.400000,1.4116048925e-04,3.1550977777e-02
1.450000,1.4502492642e-04,3.3714325416e-02
1.500000,1.5113749525e-04,3.6406185535e-02
1.550000,1.5403000442e-04,3.7299141301e-02
1.600000,1.5954691605e-04,4.0338624156e-02
1.650000,1.6429094890e-04,4.6720663685e-02
1.700000,1.7020541989e-04,4.8560615747e-02
1.750000,1.7522958368e-04,4.6225015239e-02
1.800000,1.7855280863e-04,4.9372433351e-02
1.850000,1.8354104221e-04,4.8453899356e-02
1.900000,1.8791546371e-04,5.3893720559e-02
1.950000,1.9616153502e-04,5.6223593406e-02
2.000000,2.0247209332e-04,5.9848959649e-02
2.050000,2.0466632355e-04,6.2970067460e-02
2.100000,2.0972982000e-04,5.9085752230e-02
2.150000,2.1511988545e-04,6.6670851147e-02
2.200000,2.1925363064e-04,6.8696382410e-02
2.250000,2.2593259665e-04,7.6003032179e-02
2.300000,2.2965701705e-04,7.7280291653e-02
2.350000,2.3358091262e-04,7.3560628093e-02
2.400000,2.3867797463e-04,8.0413326803e-02
2.450000,2.4428963510e-04,8.5470215411e-02
2.500000,2.5105902471e-04,8.4411308598e-02
2.550000,2.5583513037e-04,9.4088675437e-02
2.600000,2.6125533795e-04,9.1616909116e-02
2.650000,2.6422148454e-04,9.6199196855e-02
2.700000,2.6898845557e-04,8.7913145627e-02
2.750000,2.7650538782e-04,1.0804337976e-01
2.800000,2.8159048361e-04,1.1160401591e-01
2.850000,2.8405377660e-04,1.0135186850e-01
2.900000,2.8866869565e-04,1.0143355249e-01
2.950000,2.9576533770e-04,1.1708153342e-01
3.000000,2.9967378210e-04,1.1078227805e-01
3.050000,3.0552951463e-04,1.1616408899e-01
3.100000,3.1030848802e-04,1.2782142035e-01
3.150000,3.1429068576e-04,1.3601834832e-01
3.200000,3.2078860604e-04,1.2216455905e-01
3.250000,3.2505193646e-04,1.3180153051e-01
3.300000,3.3049430979e-04,1.3831136236e-01
3.350000,3.3548451450e-04,1.4688061511e-01
3.400000,3.4167814572e-04,1.5972442418e-01
3.450000,3.4373533841e-04,1.6081178435e-01
3.500000,3.5147530512e-04,1.6643566312e-01
3.550000,3.5523863816e-04,1.5176301031e-01
3.600000,3.6073313818e-04,1.6181032573e-01
3.650000,3.6668160898e-04,1.6535280884e-01
3.700000,3.7049203658e-04,1.9974721906e-01
3.750000,3.7485325171e-04,1.8511161607e-01
3.800000,3.8041743911e-04,1.6611597094e-01
3.850000,3.8379641841e-04,1.8483921364e-01
3.900000,3.9044626589e-04,1.6986848823e-01
3.950000,3.9557720797e-04,1.9816631458e-01
4.000000,3.9900012690e-04,1.8570805299e-01
4.050000,4.0478293283e-04,2.0240808825e-01
4.100000,4.1247682998e-04,2.0449489962e-01
4.150000,4.1414144128e-04,2.0665264502e-01
4.200000,4.2109765545e-04,2.0081953825e-01
4.250000,4.2316493868e-04,2.1363908071e-01
4.300000,4.3171079551e-04,2.2905517749e-01
4.350000,4.3658240060e-04,2.4127977237e-01
4.400000,4.4114251120e-04,2.4826905118e-01
4.450000,4.4455621379e-04,2.3028497851e-01
4.500000,4.5092788430e-04,2.4833873414e-01
4.550000,4.5500758794e-04,2.2772985138e-01
4.600000,4.6028940260e-04,2.3782514520e-01
4.650000,4.6540368009e-04,2.5603043133e-01
4.700000,4.6921644317e-04,2.3691217050e-01
4.750000,4.7812757839e-04,2.8477808057e-01
4.800000,4.7948252774e-04,2.8237176377e-01
4.850000,4.8525371598e-04,2.8881877152e-01
4.900000,4.9033342160e-04,2.8090949245e-01
4.950000,4.9398544660e-04,2.8828375160e-01
5.000000,5.0133162597e-04,2.5374157145e-01
5.050000,5.0450751954e-04,3.0622514194e-01
5.100000,5.1039573675e-04,2.9941527334e-01
5.150000,5.1335254471e-04,2.9835573874e-01
5.200000,5.1976495947e-04,2.9684258972e-01
5.250000,5.2561407365e-04,3.2149436234e-01
5.300000,5.3074750043e-04,3.3702116231e-01
5.350000,5.3414302320e-04,3.3371846697e-01
5.400000,5.3942772928e-04,3.5853666144e-01
5.450000,5.4675900031e-04,3.2008689160e-01
5.500000,5.4924195563e-04,3.3106337148e-01
5.550000,5.5359417028e-04,3.4511630402e-01
5.600000,5.6077328824e-04,3.5441677871e-01
5.650000,5.6433026933e-04,3.9434318001e-01
5.700000,5.6882283780e-04,3.8918842979e-01
5.750000,5.7447358242e-04,3.4239564842e-01
5.800000,5.7847575928e-04,3.6675587990e-01
5.850000,5.8445306440e-04,4.1106629838e-01
5.900000,5.8894804660e-04,4.0521844853e-01
5.950000,5.9549722882e-04,3.8037824055e-01
6.000000,6.0034706210e-04,4.1860718437e-01
6.050000,6.0543604417e-04,4.3264034379e-01
6.100000,6.1081008714e-04,4.1296017094e-01
6.150000,6.1479192310e-04,3.9320737055e-01
6.200000,6.1950715914e-04,4.3566153708e-01
6.250000,6.2399062707e-04,4.3083324280e-01
6.300000,6.3061719175e-04,4.2926402604e-01
6.350000,6.3473323478e-04,4.6737288414e-01
6.400000,6.4047875016e-04,4.0552634690e-01
6.450000,6.4630461797e-04,4.1839281332e-01
6.500000,6.4951342190e-04,4.6318339998e-01
6.550000,6.5688537091e-04,4.5800571094e-01
6.600000,6.5800707135e-04,4.5998094180e-01
6.650000,6.6450141120e-04,5.0338430340e-01
6.700000,6.7104989246e-04,4.9390109471e-01
6.750000,6.7560661754e-04,5.2234637184e-01
6.800000,6.7878616975e-04,5.0621217660e-01
6.850000,6.8479468118e-04,5.1981302010e-01
6.900000,6.8967837669e-04,5.2300710528e-01
6.950000,6.9363055762e-04,5.4082059336e-01
7.000000,7.0267396296e-04,5.4692271408e-01
7.050000,7.0494789913e-04,5.3643226616e-01
7.100000,7.1004563932e-04,5.6141911411e-01
7.150000,7.1576271552e-04,5.6812688794e-01
7.200000,7.1917702842e-04,5.5839733984e-01
7.250000,7.2439903602e-04,6.0163088922e-01
7.300000,7.3111940128e-04,6.1969127059e-01
7.350000,7.3408039342e-04,5.8118276818e-01
7.400000,7.4095652075e-04,5.4438713869e-01
7.450000,7.4531783910e-04,6.1729399803e-01
7.500000,7.4993889578e-04,6.8059243359e-01
7.550000,7.5496360556e-04,6.6662556431e-01
7.600000,7.5970337614e-04,6.3756623128e-01
7.650000,7.6507019576e-04,7.0204772706e-01
7.700000,7.6953389438e-04,6.7450405169e-01
7.750000,7.7518065868e-04,6.7423808243e-01
7.800000,7.7890311275e-04,6.7901346518e-01
7.850000,7.8490666601e-04,7.1860156185e-01
7.900000,7.8952080085e-04,7.0238471076e-01
7.950000,7.9369418030e-04,6.7959692032e-01
8.000000,8.0087854265e-04,7.4734162398e-01
8.050000,8.0628956781e-04,7.9639311023e-01
8.100000,8.0877635833e-04,7.4647879130e-01
8.150000,8.1580732737e-04,7.3623332290e-01
8.200000,8.2094665401e-04,6.9981536696e-01
8.250000,8.2493414753e-04,7.4510596094e-01
8.300000,8.3136064130e-04,8.0735574844e-01
8.350000,8.3478557945e-04,7.6858025961e-01
8.400000,8.4067411600e-04,7.4646012006e-01
8.450000,8.4357568083e-04,8.2187267948e-01
8.500000,8.5080366672e-04,8.4455985144e-01
8.550000,8.5614984981e-04,8.1594609699e-01
8.600000,8.6154527921e-04,8.4153702695e-01
8.650000,8.6564732504e-04,8.9084586818e-01
8.700000,8.6788152793e-04,9.0097461324e-01
8.750000,8.7402185103e-04,8.3749792054e-01
8.800000,8.8084695877e-04,8.4823808438e-01
8.850000,8.8483449134e-04,7.9653566823e-01
8.900000,8.9143204897e-04,8.3971882283e-01
8.950000,8.9513927230e-04,9.4870060258e-01
9.000000,8.9912525571e-04,8.6954485875e-01
9.050000,9.0531778452e-04,8.9402089577e-01
9.100000,9.1055901584e-04,9.1283980461e-01
9.150000,9.1618406184e-04,9.8884739581e-01
9.200000,9.1936319016e-04,8.6532237558e-01
9.250000,9.2645915885e-04,9.3087541220e-01
9.300000,9.2945925387e-04,9.4952309990e-01
9.350000,9.3473228406e-04,8.7979113793e-01
9.400000,9.3838101329e-04,9.8433550974e-01
9.450000,9.4315420359e-04,9.6735687584e-01
9.500000,9.5140275314e-04,1.1120520047e+00
9.550000,9.5429418510e-04,9.4469800532e-01
9.600000,9.6116052335e-04,1.0089190535e+00
9.650000,9.6581781299e-04,1.0187851759e+00
9.700000,9.7056622721e-04,1.0257905615e+00
9.750000,9.7315853102e-04,1.1535424757e+00
9.800000,9.7791873251e-04,1.0405643146e+00
