Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,5.3035366902e-06
0.050000,4.9099701203e-06,3.3461482505e-05
0.100000,1.1637420553e-05,1.4229296186e-04
0.150000,1.4449903363e-05,3.8520085941e-04
0.200000,2.1265985112e-05,6.6456067962e-04
0.250000,2.4810259197e-05,9.5945947670e-04
0.300000,3.0895499495e-05,1.2990820318e-03
0.350000,3.5666011882e-05,1.5547815911e-03
0.400000,3.8882320731e-05,2.2402263264e-03
0.450000,4.4454412300e-05,3.1713105640e-03
0.500000,5.1137302832e-05,3.4975610601e-03
0.550000,5.3644061767e-05,4.1607763465e-03
0.600000,6.0444353688e-05,4.7135132895e-03
0.650000,6.6957498706e-05,5.7395438725e-03
0.700000,7.0682723329e-05,6.6283058286e-03
0.750000,7.3991733121e-05,7.3760819302e-03
0.800000,8.1748506699e-05,9.3262271692e-03
0.850000,8.4827932340e-05,9.4605354763e-03
0.900000,8.9536679383e-05,1.1017559645e-02
0.950000,9.4302071284e-05,1.1030767601e-02
1.000000,9.9211352562e-05,1.2889142047e-02
1.050000,1.0473381112e-04,1.3679710936e-02
1.100000,1.0771361467e-04,1.4480048409e-02
1.150000,1.1405946128e-04,1.4167606653e-02
1.200000,1.1986814236e-04,1.7561484089e-02
1.250000,1.2372681127e-04,1.8762920369e-02
1.300000,1.2827617992e-04,2.1678717355e-02
1.350000,1.3514866787e-04,2.1055898336e-02
1.400000,1.3912102932e-04,2.3299374517e-02
1.450000,1.4431824417e-04,2.2954205459e-02
1.500000,1.5159312849e-04,2.6087405865e-02
1.550000,1.5444610058e-04,2.7857649074e-02
1.600000,1.5891602985e-04,2.7066732980e-02
1.650000,1.6374926515e-04,3.1244506223e-02
1.700000,1.6955492815e-04,3.3071602850e-02
1.750000,1.7522457854e-04,3.6906183618e-02
1.800000,1.8123706899e-04,3.4296794238e-02
1.850000,1.8535582627e-04,3.9501342446e-02
1.900000,1.8888761152e-04,4.0291702070e-02
1.950000,1.9414237958e-04,3.9753751075e-02
2.000000,1.9961375126e-04,4.6595477084e-02
2.050000,2.0640474480e-04,4.6211587551e-02
2.100000,2.1149175997e-04,4.8274515271e-02
2.150000,2.1574181467e-04,5.1093970295e-02
2.200000,2.2033325460e-04,4.9853438634e-02
2.250000,2.2438979013e-04,5.3159540394e-02
2.300000,2.3156636303e-04,6.4604238088e-02
2.350000,2.3443148244e-04,6.0470702503e-02
2.400000,2.3967638259e-04,6.0423903892e-02
2.450000,2.4494455438e-04,6.5512370509e-02
2.500000,2.5102948590e-04,5.9665283343e-02
2.550000,2.5421985936e-04,6.7597434052e-02
2.600000,2.6076854188e-04,6.5922592828e-02
2.650000,2.6524799910e-04,7.4924046064e-02
2.700000,2.7051514102e-04,7.7719409928e-02
2.750000,2.7330847661e-04,7.3903377623e-02
2.800000,2.7908015952e-04,7.5237100545e-02
2.850000,2.8412973894e-04,8.8155482860e-02
2.900000,2.8930185685e-04,8.3535595059e-02
2.950000,2.9405338628e-04,8.8173497353e-02
3.000000,3.0051883176e-04,8.0838517714e-02
3.050000,3.0532932028e-04,8.9303007976e-02
3.100000,3.0870028820e-04,8.3793994522e-02
3.150000,3.1428558589e-04,1.0333152766e-01
3.200000,3.1953662350e-04,9.6537700283e-02
3.250000,3.2777986324e-04,9.9562626156e-02
3.300000,3.3035856161e-04,1.0821512695e-01
3.350000,3.3405718325e-04,1.0947566596e-01
3.400000,3.4307695979e-04,1.0653546681e-01
3.450000,3.4472256435e-04,1.1320116568e-01
3.500000,3.4971348495e-04,1.0999651663e-01
3.550000,3.5575398966e-04,1.1521302516e-01
3.600000,3.5915120296e-04,1.1321374629e-01
3.650000,3.6460897173e-04,1.2439659565e-01
3.700000,3.7197530742e-04,1.3505265263e-01
3.750000,3.7552041646e-04,1.3192418011e-01
3.800000,3.7950715790e-04,1.3603853289e-01
3.850000,3.8530014884e-04,1.4382127311e-01
3.900000,3.8977219334e-04,1.3632329682e-01
3.950000,3.9287366167e-04,1.4604935302e-01
4.000000,3.9927127466e-04,1.5602226052e-01
4.050000,4.0591659974e-04,1.4728034735e-01
4.100000,4.1088219911e-04,1.5668326436e-01
4.150000,4.1544337435e-04,1.7172191968e-01
4.200000,4.2174824586e-04,1.6427885444e-01
4.250000,4.2419841964e-04,1.5750503812e-01
4.300000,4.2995891921e-04,1.6170672876e-01
4.350000,4.3480867511e-04,1.8427743671e-01
4.400000,4.4042549594e-04,1.8040083284e-01
4.450000,4.4576866546e-04,1.7574925200e-01
4.500000,4.5067918761e-04,1.7548576758e-01
4.550000,4.5442026112e-04,1.8456623952e-01
4.600000,4.5833713148e-04,1.8272148477e-01
4.650000,4.6387222511e-04,1.9023344652e-01
4.700000,4.7084839775e-04,2.0132680651e-01
4.750000,4.7471639601e-04,2.1130058110e-01
4.800000,4.7978172035e-04,2.0215189985e-01
4.850000,4.8570680992e-04,2.0403150187e-01
4.900000,4.8955446288e-04,2.2069397666e-01
4.950000,4.9498833602e-04,2.0546451260e-01
5.000000,5.0020518515e-04,2.1915799203e-01
5.050000,5.0477695142e-04,2.3039060099e-01
5.100000,5.0958363480e-04,2.2788822037e-01
5.150000,5.1625317587e-04,2.3461183735e-01
5.200000,5.1956068879e-04,2.3254521526e-01
5.250000,5.2414445933e-04,2.4185368169e-01
5.300000,5.3147418533e-04,2.4731577785e-01
5.350000,5.3526311601e-04,2.5558153206e-01
5.400000,5.4191438200e-04,2.6557026292e-01
5.450000,5.4564601058e-04,2.6918436200e-01
5.500000,5.5043134280e-04,2.6967917535e-01
5.550000,5.5706708731e-04,2.6911519477e-01
5.600000,5.6249903016e-04,2.5302631828e-01
5.650000,5.6568968143e-04,2.6622048027e-01
5.700000,5.7238527661e-04,2.8690270511e-01
5.750000,5.7386017174e-04,2.9448587115e-01
5.800000,5.7961667660e-04,2.9466214317e-01
5.850000,5.8543968465e-04,3.2705313033e-01
5.900000,5.8796794218e-04,3.0506068211e-01
5.950000,5.9638135068e-04,3.0410601385e-01
6.000000,5.9942784253e-04,3.1354304960e-01
6.050000,6.0628117739e-04,3.4253153181e-01
6.100000,6.0937953678e-04,3.4065537193e-01
6.150000,6.1547719034e-04,3.0379761953e-01
6.200000,6.2039118984e-04,3.3261425587e-01
6.250000,6.2430481180e-04,3.1487048997e-01
6.300000,6.3091285665e-04,3.4904713536e-01
6.350000,6.3370211665e-04,3.0347716117e-01
6.400000,6.3990396491e-04,3.0828734350e-01
6.450000,6.4461918712e-04,3.3348155141e-01
6.500000,6.4993979331e-04,3.4456945426e-01
6.550000,6.5453924908e-04,3.3791224767e-01
6.600000,6.6040424343e-04,3.9299742761e-01
6.650000,6.6573516834e-04,3.8850334115e-01
6.700000,6.6955670343e-04,3.9913736855e-01
6.750000,6.7436785683e-04,3.6838990503e-01
6.800000,6.8005026521e-04,4.0680664303e-01
6.850000,6.8595004469e-04,4.0190644763e-01
6.900000,6.9095922413e-04,4.1308792603e-01
6.950000,6.9436135806e-04,3.7392976442e-01
7.000000,6.9982913834e-04,3.9441806048e-01
7.050000,7.0415906186e-04,4.2987261522e-01
7.100000,7.0912039439e-04,3.8243658574e-01
7.150000,7.1340862385e-04,3.9118217281e-01
7.200000,7.2098017120e-04,4.0223735423e-01
7.250000,7.2460899674e-04,4.0237687232e-01
7.300000,7.2925992362e-04,4.2274203835e-01
7.350000,7.3555330527e-04,4.2781525111e-01
7.400000,7.3994614724e-04,4.0317285169e-01
7.450000,7.4301963734e-04,4.6077309699e-01
7.500000,7.5078874205e-04,3.9921216974e-01
7.550000,7.5372752079e-04,4.9921669080e-01
7.600000,7.6086018946e-04,4.4967663555e-01
7.650000,7.6497571841e-04,4.3944571675e-01
7.700000,7.7174570866e-04,4.7981760146e-01
7.750000,7.7610678737e-04,4.9207916702e-01
7.800000,7.8060036780e-04,4.6558491138e-01
7.850000,7.8305032491e-04,4.8614859290e-01
7.900000,7.9132924445e-04,4.8886039459e-01
7.950000,7.9559188334e-04,4.8436185628e-01
8.000000,7.9896636204e-04,5.1610458604e-01
8.050000,8.0386813300e-04,4.8688255265e-01
8.100000,8.1166027572e-04,4.7683644126e-01
8.150000,8.1563085587e-04,5.3089591335e-01
8.200000,8.2020822866e-04,5.2534292878e-01
8.250000,8.2467666652e-04,5.2118068173e-01
8.300000,8.3150199360e-04,5.4634063963e-01
8.350000,8.3526539836e-04,5.7042724817e-01
8.400000,8.3977725022e-04,5.5599963396e-01
8.450000,8.4445031184e-04,5.5601635624e-01
8.500000,8.5175768099e-04,5.6869437493e-01
8.550000,8.5477873265e-04,5.8704213502e-01
8.600000,8.6055583779e-04,5.7830037578e-01
8.650000,8.6504626461e-04,6.1559169455e-01
8.700000,8.7057696667e-04,5.0658567089e-01
8.750000,8.7564991072e-04,5.9437893970e-01
8.800000,8.7886724780e-04,6.4780743611e-01
8.850000,8.8356846908e-04,6.4936745933e-01
8.900000,8.9011830081e-04,6.0642969858e-01
8.950000,8.9402297334e-04,5.8228393133e-01
9.000000,8.9957680494e-04,6.0342053759e-01
9.050000,9.0502134760e-04,6.4131534502e-01
9.100000,9.0963435225e-04,5.6963395903e-01
9.150000,9.1512134703e-04,6.3536346874e-01
9.200000,9.2028941340e-04,6.9863081679e-01
9.250000,9.2476615370e-04,6.7337672792e-01
9.300000,9.3106112637e-04,6.7605318758e-01
9.350000,9.3671643904e-04,6.7015151065e-01
9.400000,9.3914852938e-04,6.5029130789e-01
9.450000,9.4272609231e-04,6.8857213019e-01
9.500000,9.4988003931e-04,7.0765494965e-01
9.550000,9.5534716115e-04,7.1289681236e-01
9.600000,9.6082902368e-04,6.6417285480e-01
9.650000,9.6491945550e-04,7.3013987608e-01
9.700000,9.7163866007e-04,7.2042726408e-01
9.750000,9.7588111425e-04,7.1652710957e-01
9.800000,9.7974808714e-04,7.4379893841e-01
9.850000,9.8446512489e-04,6.5617153458e-01
9.900000,9.8850709485e-04,7.1058734066e-01
9.950000,9.9527654880e-04,6.9309950283e-01
10.000000,9.9884786223e-04,7.4206060852e-01
10.050000,1.0015926038e-03,7.4475258069e-01
10.100000,1.0002999350e-03,6.6718770013e-01
10.150000,9.9960984162e-04,6.8612879508e-01
10.200000,1.0007802649e-03,6.7534895631e-01
10.250000,9.9766990737e-04,6.8565559321e-01
10.300000,1.0006626570e-03,7.3501158367e-01
10.350000,9.9986083809e-04,7.5557890212e-01
10.400000,1.0008622079e-03,6.7409445569e-01
10.450000,1.0020653682e-03,7.1955767899e-01
10.500000,1.0007085303e-03,6.6270499486e-01
10.550000,1.0025142051e-03,6.7894567783e-01
10.600000,9.9900227136e-04,7.0244147684e-01
10.650000,9.9905549029e-04,6.4542074661e-01
10.700000,9.9997862887e-04,6.5692914068e-01
10.750000,1.0000620909e-03,6.4291437612e-01
10.800000,9.9940827504e-04,7.0896680374e-01
10.850000,9.9921570647e-04,6.4009138996e-01
10.900000,9.9966711508e-04,6.7009671559e-01
10.950000,1.0009050915e-03,6.9277700527e-01
11.000000,9.9943654391e-04,6.9019002422e-01
11.050000,1.0023085796e-03,6.5596946293e-01
11.100000,1.0011833042e-03,6.0861209031e-01
11.150000,9.9835099494e-04,5.9982360560e-01
11.200000,9.9868827082e-04,6.2936226289e-01
11.250000,9.9774450261e-04,6.9261280486e-01
11.300000,1.0014811213e-03,6.0520854132e-01
11.350000,1.0010374160e-03,5.8830147539e-01
11.400000,9.9787176372e-04,6.3407713003e-01
11.450000,9.9748480237e-04,6.2976782555e-01
11.500000,1.0000550697e-03,6.6084817005e-01
11.550000,9.9795563757e-04,6.3871777280e-01
11.600000,9.9878459012e-04,5.5954933099e-01
11.650000,9.9982500815e-04,6.2016631172e-01
11.700000,1.0001709246e-03,6.1159276794e-01
11.750000,9.9966733542e-04,5.7274195525e-01
11.800000,9.9938941115e-04,5.8947679981e-01
11.850000,9.9904853598e-04,5.8969668058e-01
11.900000,1.0013882731e-03,5.8643819393e-01
11.950000,9.9955674504e-04,5.6073628241e-01
12.000000,1.0004651750e-03,6.0131337149e-01
12.050000,9.9941527514e-04,5.7805936484e-01
12.100000,9.9848978392e-04,6.0906691222e-01
12.150000,9.9880416252e-04,6.0642647823e-01
12.200000,1.0000960068e-03,5.7776677307e-01
12.250000,9.9982511961e-04,6.3167545459e-01
12.300000,9.9979049341e-04,6.3808123847e-01
12.350000,1.0010224014e-03,5.8307781312e-01
12.400000,9.9826616054e-04,6.2361794997e-01
12.450000,9.9893876217e-04,5.6101389229e-01
12.500000,9.9977664026e-04,6.1515872543e-01
12.550000,9.9983596892e-04,6.1047623580e-01
12.600000,1.0005353509e-03,5.6975351424e-01
12.650000,1.0011847460e-03,5.6800526001e-01
12.700000,9.9920900978e-04,5.8417213261e-01
12.750000,1.0006707204e-03,5.9745401394e-01
12.800000,9.9856324129e-04,5.5536598722e-01
12.850000,1.0001580580e-03,6.1631715233e-01
12.900000,1.0006644816e-03,5.4954265947e-01
12.950000,1.0002791510e-03,5.5396058265e-01
13.000000,1.0004148711e-03,6.0294080431e-01
13.050000,1.0005355274e-03,5.8375639304e-01
13.100000,9.9868421969e-04,5.2518969927e-01
13.150000,9.9949744647e-04,6.0401574260e-01
13.200000,1.0008610034e-03,5.7505597325e-01
13.250000,9.9924891356e-04,5.0620175989e-01
13.300000,1.0016317641e-03,5.7046548669e-01
13.350000,1.0004724844e-03,5.8532317436e-01
13.400000,9.9997450154e-04,5.6531236126e-01
13.450000,9.9954260596e-04,5.3969187864e-01
13.500000,9.9957050160e-04,5.7730368614e-01
13.550000,1.0012322138e-03,5.9582759287e-01
13.600000,1.0000638410e-03,5.4820527299e-01
13.650000,9.9930679248e-04,5.1728319251e-01
13.700000,9.9941864864e-04,5.1251400738e-01
13.750000,9.9901744964e-04,5.3833721867e-01
13.800000,1.0007225082e-03,5.4412779894e-01
13.850000,9.9870240017e-04,5.6313401340e-01
13.900000,1.0014283757e-03,5.8633583768e-01
13.950000,1.0006430732e-03,5.0455165200e-01
14.000000,9.9827457390e-04,5.6048714845e-01
14.050000,1.0019079839e-03,5.6766025885e-01
14.100000,1.0003582645e-03,5.2101708227e-01
14.150000,1.0011723717e-03,5.7186604295e-01
14.200000,9.9876982254e-04,5.3105002562e-01
14.250000,1.0018853189e-03,5.6157033815e-01
14.300000,1.0005428840e-03,5.1210646523e-01
14.350000,1.0020184066e-03,5.2718343486e-01
14.400000,9.9975711914e-04,5.1906739229e-01
14.450000,1.0017650882e-03,5.4768702509e-01
14.500000,9.9892749941e-04,5.4129885006e-01
14.550000,1.0001220258e-03,5.6280950104e-01
14.600000,9.9967122840e-04,4.9028501741e-01
14.650000,1.0013935354e-03,5.5219219702e-01
14.700000,9.9985338419e-04,4.8947995909e-01
14.750000,1.0006725674e-03,5.3069000437e-01
14.800000,9.9907254974e-04,5.2971336445e-01
14.850000,9.9977805372e-04,5.2234717240e-01
14.900000,9.9965412767e-04,4.6658491961e-01
14.950000,9.9963404328e-04,5.3633680698e-01
15.000000,9.9958647163e-04,5.2242238229e-01
15.050000,1.0009997453e-03,4.9936559070e-01
15.100000,1.0001304509e-03,5.0224090062e-01
15.150000,9.9794969057e-04,5.4367215981e-01
15.200000,9.9932090638e-04,5.0650825665e-01
15.250000,1.0017988049e-03,4.9811149532e-01
15.300000,9.9971004032e-04,4.7751963610e-01
15.350000,1.0011824931e-03,5.2630382074e-01
15.400000,9.9979342715e-04,5.1562103346e-01
15.450000,9.9943038144e-04,5.0827841415e-01
15.500000,9.9858352246e-04,4.9821255720e-01
15.550000,9.9955843418e-04,4.5911299634e-01
15.600000,9.9969242382e-04,4.8837387140e-01
15.650000,1.0001656428e-03,4.6201729304e-01
15.700000,1.0001681155e-03,4.6617053745e-01
15.750000,1.0001860561e-03,4.5511153724e-01
15.800000,9.9920068729e-04,5.1585584440e-01
15.850000,1.0010301162e-03,5.0143253827e-01
15.900000,9.9853309244e-04,5.0442088111e-01
15.950000,9.9995633517e-04,5.1044842540e-01
16.000000,9.9897438237e-04,4.5449209373e-01
16.050000,9.9956941719e-04,5.0935193312e-01
16.100000,9.9887073465e-04,4.7676598605e-01
16.150000,9.9788760600e-04,4.7391755591e-01
16.200000,1.0014888921e-03,5.0014245704e-01
16.250000,1.0017022652e-03,4.8311048753e-01
16.300000,1.0001461588e-03,4.9857283238e-01
16.350000,1.0000710739e-03,4.7531323000e-01
16.400000,1.0008823808e-03,5.0286662092e-01
16.450000,1.0000703843e-03,5.2551465892e-01
16.500000,1.0018071358e-03,4.8141797999e-01
16.550000,1.0016913065e-03,4.8519926597e-01
16.600000,1.0005495010e-03,5.0558523774e-01
16.650000,9.9982253564e-04,5.1718761741e-01
16.700000,1.0001067310e-03,4.7695007402e-01
16.750000,1.0025337322e-03,4.8389586905e-01
16.800000,9.9996918108e-04,5.1762856188e-01
16.850000,9.9883545613e-04,4.6857101379e-01
16.900000,9.9942972234e-04,4.5357119732e-01
16.950000,1.0007064150e-03,4.9240968558e-01
17.000000,9.9863652178e-04,4.7610463750e-01
17.050000,1.0002822433e-03,5.0770701609e-01
17.100000,1.0001871983e-03,4.4393810912e-01
17.150000,1.0003755841e-03,4.4554449257e-01
17.200000,1.0001967660e-03,4.7683866614e-01
17.250000,9.9856769963e-04,4.7249303288e-01
17.300000,9.9949462819e-04,4.8654793516e-01
17.350000,9.9976567440e-04,5.0757325481e-01
17.400000,9.9992920320e-04,5.1186240333e-01
17.450000,9.9923877979e-04,4.4100480298e-01
17.500000,1.0001113532e-03,4.7973308145e-01
17.550000,1.0005703463e-03,4.8154502227e-01
17.600000,9.9933547727e-04,4.7519395745e-01
17.650000,9.9867787664e-04,4.5495500510e-01
17.700000,9.9818592507e-04,4.6145957853e-01
17.750000,9.9919744232e-04,4.4289830359e-01
17.800000,9.9970869298e-04,4.7072627088e-01
17.850000,9.9886024575e-04,4.5583365491e-01
17.900000,1.0026908845e-03,4.6494507825e-01
17.950000,9.9997518541e-04,4.5054195967e-01
18.000000,9.9940168025e-04,4.5743463338e-01
18.050000,9.9872033427e-04,4.5354005465e-01
18.100000,9.9891768902e-04,4.5182700673e-01
18.150000,1.0007049194e-03,4.1955886370e-01
18.200000,9.9823870495e-04,4.4707851690e-01
18.250000,9.9988763123e-04,4.8061005444e-01
18.300000,9.9940048100e-04,4.6345313820e-01
18.350000,1.0002195212e-03,4.9267680530e-01
18.400000,1.0001361845e-03,4.4054352484e-01
18.450000,9.9959246992e-04,4.3954003084e-01
18.500000,1.0010219611e-03,4.3951340221e-01
18.550000,9.9944275847e-04,4.5231287729e-01
18.600000,1.0002679604e-03,4.0134110119e-01
18.650000,9.9900130767e-04,4.2206518469e-01
18.700000,1.0000457289e-03,4.3068975774e-01
18.750000,1.0013135562e-03,4.3270025981e-01
18.800000,9.9965129332e-04,4.2780452512e-01
18.850000,1.0016019913e-03,4.1269853734e-01
18.900000,9.9889745739e-04,4.3023794492e-01
18.950000,9.9988962244e-04,4.7475805767e-01
19.000000,1.0009967812e-03,4.2231339752e-01
19.050000,1.0006402121e-03,4.8769801780e-01
19.100000,9.9936232300e-04,4.0940683749e-01
19.150000,1.0006265170e-03,4.0496072270e-01
19.200000,1.0003899183e-03,4.2516489769e-01
19.250000,1.0008748473e-03,4.6131628003e-01
19.300000,9.9952991204e-04,3.9189278325e-01
19.350000,9.9953473692e-04,4.2921025184e-01
19.400000,9.9922137792e-04,4.2883513846e-01
19.450000,9.9898396197e-04,4.1480078484e-01
19.500000,1.0003227512e-03,4.0051787834e-01
19.550000,9.9955364790e-04,4.1420115845e-01
19.600000,1.0013138249e-03,4.3585449682e-01
19.650000,1.0003094120e-03,4.2902345340e-01
19.700000,1.0017887962e-03,4.3828019889e-01
19.750000,9.9953478918e-04,4.3742623659e-01
19.800000,9.9824814555e-04,3.9913913280e-01
19.850000,9.9980733480e-04,4.4678355331e-01
19.900000,9.9983134523e-04,4.0991395989e-01
19.950000,9.9921803424e-04,4.5373339626e-01
20.000000,1.0011176101e-03,3.8012364514e-01
20.050000,9.9862215602e-04,4.1953522557e-01
20.100000,1.0010980164e-03,4.1379949604e-01
20.150000,1.0010634611e-03,4.1331176588e-01
20.200000,1.0007857280e-03,3.9276127939e-01
20.250000,9.9925259837e-04,4.1007799516e-01
20.300000,9.9887241670e-04,4.1506578809e-01
20.350000,9.9911644419e-04,4.2400529119e-01
20.400000,9.9908937860e-04,3.9894233099e-01
20.450000,9.9900512151e-04,4.3746864239e-01
20.500000,9.9982094007e-04,3.8711706150e-01
20.550000,1.0004445715e-03,3.9962213907e-01
20.600000,1.0004859161e-03,4.2227831123e-01
20.650000,1.0001208398e-03,4.2769854013e-01
20.700000,9.9950058343e-04,3.9415107697e-01
20.750000,1.0014419047e-03,4.0342045635e-01
20.800000,9.9964038556e-04,4.3374607055e-01
20.850000,1.0011838550e-03,4.2994959184e-01
20.900000,9.9926831199e-04,4.0117369353e-01
20.950000,1.0002284891e-03,4.2442591952e-01
21.000000,1.0020754641e-03,4.0237070193e-01
21.050000,9.9862714144e-04,4.0152522304e-01
21.100000,1.0000754207e-03,3.8921494530e-01
21.150000,1.0013100250e-03,3.7933691577e-01
21.200000,1.0006445901e-03,4.0740405339e-01
21.250000,1.0000375049e-03,3.5687289233e-01
21.300000,9.9891566080e-04,4.5925646420e-01
21.350000,1.0009996156e-03,3.7833204346e-01
21.400000,1.0014649810e-03,4.3373676899e-01
21.450000,9.9930194687e-04,3.8724732706e-01
21.500000,9.9966135703e-04,3.9522282329e-01
21.550000,1.0001767391e-03,3.8973861176e-01
21.600000,1.0004049148e-03,4.1462162012e-01
21.650000,1.0011187573e-03,3.5788745888e-01
