Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-2.2430838437e-06
0.050000,4.6743923222e-06,5.3130138217e-02
0.100000,9.9867098227e-06,1.0191273356e-01
0.150000,1.5981044971e-05,1.5505558504e-01
0.200000,2.0322236872e-05,2.2560136191e-01
0.250000,2.4801401257e-05,2.5175650030e-01
0.300000,2.7873057969e-05,2.9905242387e-01
0.350000,3.3487070564e-05,3.3575314667e-01
0.400000,4.0401981184e-05,3.5078095285e-01
0.450000,4.4560501985e-05,4.3174642826e-01
0.500000,5.0184925906e-05,4.9663360211e-01
0.550000,5.5757816462e-05,4.4865630078e-01
0.600000,5.9789302373e-05,4.8314918243e-01
0.650000,6.5156847208e-05,5.3437677993e-01
0.700000,6.9646721469e-05,5.1131218217e-01
0.750000,7.4262054154e-05,6.1086585672e-01
0.800000,7.9867845262e-05,6.5463055188e-01
0.850000,8.4704201437e-05,6.6010003965e-01
0.900000,8.9407309766e-05,7.6212018671e-01
0.950000,9.4212755386e-05,7.5476045716e-01
1.000000,1.0141454809e-04,6.7439263686e-01
1.050000,1.0588250964e-04,7.8992737137e-01
1.100000,1.1133411681e-04,8.7039973349e-01
1.150000,1.1405141121e-04,8.2955305781e-01
1.200000,1.1926863305e-04,8.8394504423e-01
1.250000,1.2566641585e-04,9.3361706196e-01
1.300000,1.2882003703e-04,8.9563768308e-01
1.350000,1.3506471638e-04,9.4093632281e-01
1.400000,1.3906046260e-04,9.2777150751e-01
1.450000,1.4503425541e-04,9.0906268139e-01
1.500000,1.5331382943e-04,9.5972562551e-01
1.550000,1.5467654580e-04,1.0417601853e+00
1.600000,1.5967828248e-04,1.0138006195e+00
1.650000,1.6286453357e-04,1.0207330652e+00
1.700000,1.6848045421e-04,1.1432099223e+00
1.750000,1.7473646182e-04,1.2012581986e+00
1.800000,1.7889276933e-04,1.0892203632e+00
1.850000,1.8372640212e-04,1.1646859702e+00
1.900000,1.8939847632e-04,1.1648046913e+00
1.950000,1.9584298670e-04,1.2822168913e+00
2.000000,2.0016762104e-04,1.2525775534e+00
2.050000,2.0494188961e-04,1.2734432860e+00
2.100000,2.0881511866e-04,1.2584848062e+00
2.150000,2.1642983630e-04,1.2918639167e+00
2.200000,2.1967148778e-04,1.2546019544e+00
2.250000,2.2322580988e-04,1.3351488390e+00
2.300000,2.2906335180e-04,1.4269943585e+00
2.350000,2.3454301293e-04,1.3147258364e+00
2.400000,2.3893137325e-04,1.3852683101e+00
2.450000,2.4467867706e-04,1.4529764166e+00
2.500000,2.4867703665e-04,1.3173294046e+00
2.550000,2.5754878655e-04,1.4416089200e+00
2.600000,2.6128445720e-04,1.4432267872e+00
2.650000,2.6344409813e-04,1.3304528928e+00
2.700000,2.6870448689e-04,1.4678965479e+00
2.750000,2.7361231744e-04,1.5481427380e+00
2.800000,2.8221671957e-04,1.5035446735e+00
2.850000,2.8241201035e-04,1.4265228580e+00
2.900000,2.8955505781e-04,1.5447680450e+00
2.950000,2.9487536350e-04,1.5097219599e+00
3.000000,3.0117968235e-04,1.6016965193e+00
3.050000,3.0574437023e-04,1.6027700265e+00
3.100000,3.0975813533e-04,1.6011153452e+00
3.150000,3.1430616502e-04,1.5681831030e+00
3.200000,3.2071133775e-04,1.7006512887e+00
3.250000,3.2484058078e-04,1.6581447831e+00
3.300000,3.2965453254e-04,1.5633103330e+00
3.350000,3.3647627184e-04,1.7853943024e+00
3.400000,3.4133458380e-04,1.7285867441e+00
3.450000,3.4500313564e-04,1.6787338237e+00
3.500000,3.4870752789e-04,1.6745735787e+00
3.550000,3.5456505068e-04,1.8302936927e+00
3.600000,3.6086567084e-04,1.7889586907e+00
3.650000,3.6433538804e-04,1.9360438236e+00
3.700000,3.6954974555e-04,1.8336627281e+00
3.750000,3.7394584871e-04,1.6569673476e+00
3.800000,3.7973205858e-04,1.7788218933e+00
3.850000,3.8416966277e-04,1.6610970093e+00
3.900000,3.9020078430e-04,2.0136108342e+00
3.950000,3.9450268986e-04,1.7865348848e+00
4.000000,4.0063496892e-04,1.8470530194e+00
4.050000,4.0593213861e-04,1.8350954861e+00
4.100000,4.0958503814e-04,2.0099798604e+00
4.150000,4.1490542430e-04,1.8578091336e+00
4.200000,4.1983328518e-04,1.9481494926e+00
4.250000,4.2454396819e-04,1.8981473375e+00
4.300000,4.3086751117e-04,1.8616318492e+00
4.350000,4.3565481290e-04,2.0935266708e+00
4.400000,4.3996752297e-04,1.8367974569e+00
4.450000,4.4607913110e-04,2.0514440277e+00
4.500000,4.5096967513e-04,1.9806213138e+00
4.550000,4.5505575153e-04,2.0811647887e+00
4.600000,4.5906529583e-04,1.9587714183e+00
4.650000,4.6345450540e-04,1.9753150670e+00
4.700000,4.6733913164e-04,2.0853532313e+00
4.750000,4.7640535569e-04,1.9953348650e+00
4.800000,4.8137828112e-04,1.9158424320e+00
