Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,1.8015379507e-06
0.050000,3.2212291370e-06,8.0727242118e-04
0.100000,9.7174040968e-06,2.2538120204e-03
0.150000,1.6175154590e-05,4.1211070394e-03
0.200000,1.9629667840e-05,6.2395549625e-03
0.250000,2.5900864132e-05,8.0120560457e-03
0.300000,3.1023725598e-05,1.0534119300e-02
0.350000,3.3728634474e-05,1.2394995200e-02
0.400000,4.0348533678e-05,1.5176506940e-02
0.450000,4.4557806564e-05,1.7090093952e-02
0.500000,5.2745043181e-05,1.9332017659e-02
0.550000,5.5278855026e-05,2.1696777565e-02
0.600000,5.9914703039e-05,2.4310898031e-02
0.650000,6.4585513292e-05,2.6614722543e-02
0.700000,6.9845794437e-05,2.8989981773e-02
0.750000,7.4964025377e-05,3.0371938891e-02
0.800000,7.9775245636e-05,3.2402104682e-02
0.850000,8.5092849936e-05,3.3960068433e-02
0.900000,8.9784734567e-05,3.5480966466e-02
0.950000,9.5659286556e-05,3.9325765434e-02
1.000000,1.0044109682e-04,4.1072485905e-02
1.050000,1.0433560842e-04,4.1616268935e-02
1.100000,1.0929659103e-04,4.3299521522e-02
1.150000,1.1529747656e-04,4.6285237954e-02
1.200000,1.2151573792e-04,4.8347753000e-02
1.250000,1.2681128355e-04,5.0596582830e-02
1.300000,1.2814160503e-04,5.1153711154e-02
1.350000,1.3475597087e-04,5.3724094591e-02
1.400000,1.3914671818e-04,5.4656510510e-02
1.450000,1.4453065288e-04,5.6639635408e-02
1.500000,1.5056450912e-04,5.8914021449e-02
1.550000,1.5608787149e-04,5.7978993806e-02
1.600000,1.5965463242e-04,5.9149193113e-02
1.650000,1.6586529979e-04,6.3114762821e-02
1.700000,1.6907594385e-04,6.4180232067e-02
1.750000,1.7512980766e-04,6.3957787139e-02
1.800000,1.8102156688e-04,6.7647964798e-02
1.850000,1.8421234485e-04,6.7561391459e-02
1.900000,1.8991491288e-04,7.0999078391e-02
1.950000,1.9512536074e-04,6.8432927714e-02
2.000000,1.9714220071e-04,7.3098152715e-02
2.050000,2.0602398712e-04,7.4328656814e-02
2.100000,2.0957956302e-04,7.3590164010e-02
2.150000,2.1510878634e-04,7.4417505566e-02
2.200000,2.2079593600e-04,7.8226096658e-02
2.250000,2.2602885311e-04,7.8073158202e-02
2.300000,2.3093189888e-04,7.8016250390e-02
2.350000,2.3504411452e-04,8.1354970651e-02
2.400000,2.4006328844e-04,8.3739953309e-02
2.450000,2.4510526686e-04,8.3234791247e-02
2.500000,2.4925457681e-04,8.0309337204e-02
2.550000,2.5535398761e-04,8.4762483694e-02
2.600000,2.5946896219e-04,8.6945210990e-02
2.650000,2.6420542916e-04,8.3618269124e-02
2.700000,2.6913934238e-04,8.5296984100e-02
2.750000,2.7519935719e-04,9.1323733545e-02
2.800000,2.8041068034e-04,8.9271063324e-02
2.850000,2.8544700708e-04,8.9524346155e-02
2.900000,2.9089022983e-04,9.3036051585e-02
2.950000,2.9325408634e-04,9.0101695775e-02
3.000000,2.9939502563e-04,9.5131029730e-02
3.050000,3.0384469987e-04,9.7706370584e-02
3.100000,3.0949240827e-04,9.5701420509e-02
3.150000,3.1622214135e-04,9.4317108223e-02
3.200000,3.2091972473e-04,9.4775301844e-02
3.250000,3.2509644641e-04,1.0118497306e-01
