Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,-1.3319437898e-05
0.050000,6.6807015747e-06,4.4781370318e-04
0.100000,1.0026339637e-05,1.2691808686e-03
0.150000,1.5001595457e-05,2.2033774132e-03
0.200000,2.1493809173e-05,3.4228701077e-03
0.250000,2.3030863671e-05,4.7032031667e-03
0.300000,3.0800728374e-05,6.1098813110e-03
0.350000,3.5279374528e-05,7.6910889111e-03
0.400000,4.0215270513e-05,9.5419958034e-03
0.450000,4.3630320878e-05,1.0931726944e-02
0.500000,5.1294602422e-05,1.2937241948e-02
0.550000,5.5927444703e-05,1.4688627250e-02
0.600000,5.9969507582e-05,1.5567022305e-02
0.650000,6.4689197900e-05,1.8700940905e-02
0.700000,6.9929850280e-05,2.0809540791e-02
0.750000,7.4230854470e-05,2.1936545340e-02
0.800000,8.1261309207e-05,2.3507657949e-02
0.850000,8.3698683108e-05,2.6853472017e-02
0.900000,8.8909386710e-05,2.7938248302e-02
0.950000,9.4212773465e-05,3.0688318506e-02
1.000000,9.9991387002e-05,3.2524732065e-02
1.050000,1.0232245605e-04,3.5674969976e-02
1.100000,1.0972476808e-04,3.8106471730e-02
1.150000,1.1498442987e-04,3.9841830580e-02
1.200000,1.1711334813e-04,4.2434297096e-02
1.250000,1.2652661102e-04,4.2900183838e-02
1.300000,1.3168843998e-04,4.7181637072e-02
1.350000,1.3419191815e-04,4.6941245514e-02
1.400000,1.4084961150e-04,5.1046304752e-02
1.450000,1.4555817923e-04,5.5396143936e-02
1.500000,1.4934521295e-04,5.6815802803e-02
1.550000,1.5437413222e-04,5.7296486678e-02
1.600000,1.6075693477e-04,5.9989265838e-02
1.650000,1.6459420463e-04,6.3146306744e-02
1.700000,1.6862198108e-04,6.6407325921e-02
1.750000,1.7445875729e-04,6.6047049708e-02
1.800000,1.8017347251e-04,6.7985537043e-02
1.850000,1.8490633320e-04,6.9008220216e-02
1.900000,1.9068467866e-04,7.3667161531e-02
1.950000,1.9474490603e-04,7.4762859094e-02
2.000000,2.0060528479e-04,7.8609448681e-02
2.050000,2.0608321766e-04,7.8929400274e-02
2.100000,2.0996180837e-04,8.2237685569e-02
2.150000,2.1620864200e-04,8.4603952304e-02
2.200000,2.2016798644e-04,8.7310409154e-02
2.250000,2.2493626845e-04,8.9054934834e-02
2.300000,2.2916020137e-04,9.3031011332e-02
2.350000,2.3522256629e-04,9.5507592411e-02
2.400000,2.3912682950e-04,9.8239109093e-02
2.450000,2.4444469667e-04,1.0157765937e-01
2.500000,2.5023748682e-04,9.8169266271e-02
2.550000,2.5532008683e-04,1.0572411639e-01
2.600000,2.6012369361e-04,1.0432048578e-01
2.650000,2.6557576901e-04,1.0574765419e-01
2.700000,2.6866303919e-04,1.0424752517e-01
2.750000,2.7621495109e-04,1.1270274446e-01
2.800000,2.8166268043e-04,1.0881871369e-01
2.850000,2.8500461146e-04,1.1727980816e-01
2.900000,2.8802679188e-04,1.1731342129e-01
2.950000,2.9395522790e-04,1.1893588524e-01
3.000000,2.9945176911e-04,1.2186094991e-01
3.050000,3.0412401469e-04,1.2689175768e-01
3.100000,3.0822802113e-04,1.2789612403e-01
3.150000,3.1557521231e-04,1.2696886146e-01
3.200000,3.1981213885e-04,1.2869040007e-01
3.250000,3.2319516238e-04,1.3539153781e-01
3.300000,3.3130908582e-04,1.3554781010e-01
3.350000,3.3385431533e-04,1.3921004985e-01
3.400000,3.4124805071e-04,1.3982654354e-01
3.450000,3.4336728845e-04,1.4016513006e-01
3.500000,3.4859868329e-04,1.4380303372e-01
3.550000,3.5482864785e-04,1.4172185621e-01
3.600000,3.6014527198e-04,1.4882437857e-01
3.650000,3.6484604232e-04,1.4755721361e-01
3.700000,3.7059394883e-04,1.5028278873e-01
3.750000,3.7612860795e-04,1.5288893005e-01
3.800000,3.8057122012e-04,1.5193549798e-01
3.850000,3.8601280253e-04,1.5493868472e-01
