Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,0.0000000000e+00
0.050000,5.0000000000e-06,2.5728681786e-04
0.100000,1.0000000000e-05,5.3907714219e-04
0.150000,1.5000000000e-05,8.4537097298e-04
0.200000,2.0000000000e-05,1.1761683102e-03
0.250000,2.5000000000e-05,1.5314691539e-03
0.300000,3.0000000000e-05,1.9112735041e-03
0.350000,3.5000000000e-05,2.3155813608e-03
0.400000,4.0000000000e-05,2.7443927239e-03
0.450000,4.5000000000e-05,3.1977075934e-03
0.500000,5.0000000000e-05,3.6755259695e-03
0.550000,5.5000000000e-05,4.1778478520e-03
0.600000,6.0000000000e-05,4.7046732409e-03
0.650000,6.5000000000e-05,5.2560021364e-03
0.700000,7.0000000000e-05,5.8318345382e-03
0.750000,7.5000000000e-05,6.4321704466e-03
0.800000,8.0000000000e-05,7.0570098614e-03
0.850000,8.5000000000e-05,7.7063527827e-03
0.900000,9.0000000000e-05,8.3801992104e-03
0.950000,9.5000000000e-05,9.0785491446e-03
1.000000,1.0000000000e-04,9.8014025853e-03
1.050000,1.0500000000e-04,1.0548759532e-02
1.100000,1.1000000000e-04,1.1320619986e-02
1.150000,1.1500000000e-04,1.2116983946e-02
1.200000,1.2000000000e-04,1.2937851413e-02
1.250000,1.2500000000e-04,1.3783222386e-02
1.300000,1.3000000000e-04,1.4653096865e-02
1.350000,1.3500000000e-04,1.5547474851e-02
1.400000,1.4000000000e-04,1.6466356343e-02
1.450000,1.4500000000e-04,1.7409741342e-02
1.500000,1.5000000000e-04,1.8377629847e-02
1.550000,1.5500000000e-04,1.9370021859e-02
1.600000,1.6000000000e-04,2.0386917377e-02
1.650000,1.6500000000e-04,2.1428316402e-02
1.700000,1.7000000000e-04,2.2494218933e-02
1.750000,1.7500000000e-04,2.3584624971e-02
1.800000,1.8000000000e-04,2.4699534515e-02
1.850000,1.8500000000e-04,2.5838947565e-02
1.900000,1.9000000000e-04,2.7002864122e-02
1.950000,1.9500000000e-04,2.8191284186e-02
2.000000,2.0000000000e-04,2.9404207756e-02
2.050000,2.0500000000e-04,3.0641634832e-02
2.100000,2.1000000000e-04,3.1903565415e-02
2.150000,2.1500000000e-04,3.3189999504e-02
2.200000,2.2000000000e-04,3.4500937100e-02
2.250000,2.2500000000e-04,3.5836378202e-02
2.300000,2.3000000000e-04,3.7196322811e-02
2.350000,2.3500000000e-04,3.8580770926e-02
2.400000,2.4000000000e-04,3.9989722548e-02
2.450000,2.4500000000e-04,4.1423177676e-02
2.500000,2.5000000000e-04,4.2881136311e-02
2.550000,2.5500000000e-04,4.4363598452e-02
2.600000,2.6000000000e-04,4.5870564099e-02
2.650000,2.6500000000e-04,4.7402033253e-02
2.700000,2.7000000000e-04,4.8958005913e-02
2.750000,2.7500000000e-04,5.0538482080e-02
2.800000,2.8000000000e-04,5.2143461754e-02
2.850000,2.8500000000e-04,5.3772944933e-02
2.900000,2.9000000000e-04,5.5426931620e-02
2.950000,2.9500000000e-04,5.7105421812e-02
3.000000,3.0000000000e-04,5.8808415512e-02
3.050000,3.0500000000e-04,6.0535912717e-02
3.100000,3.1000000000e-04,6.2287913429e-02
3.150000,3.1500000000e-04,6.4064417648e-02
3.200000,3.2000000000e-04,6.5865425373e-02
3.250000,3.2500000000e-04,6.7690936605e-02
3.300000,3.3000000000e-04,6.9540951343e-02
3.350000,3.3500000000e-04,7.1415469587e-02
3.400000,3.4000000000e-04,7.3314491338e-02
3.450000,3.4500000000e-04,7.5238016595e-02
3.500000,3.5000000000e-04,7.7186045359e-02
