Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,4.1028679740e-06
0.050000,4.5163293006e-06,2.3262378256e-05
0.100000,9.1584623693e-06,6.2613973833e-05
0.150000,1.4243077842e-05,1.6870265674e-04
0.200000,1.9987117383e-05,2.9127273073e-04
0.250000,2.4567036093e-05,4.3863349344e-04
0.300000,3.0839838105e-05,6.1315946781e-04
0.350000,3.5756782721e-05,8.8510794732e-04
0.400000,3.9912134866e-05,1.1185193630e-03
0.450000,4.4296738192e-05,1.3431384209e-03
0.500000,5.0542975524e-05,1.5866741517e-03
0.550000,5.7590815161e-05,1.9783096429e-03
0.600000,5.9878935814e-05,2.3247830436e-03
0.650000,6.4599230643e-05,2.5895358713e-03
0.700000,6.8819602069e-05,3.1719867118e-03
0.750000,7.4046034902e-05,3.5570590203e-03
0.800000,7.9008091251e-05,3.9747873030e-03
0.850000,8.5836359781e-05,4.4953359736e-03
0.900000,8.8681127042e-05,4.8968508057e-03
0.950000,9.3375505354e-05,5.5779555507e-03
1.000000,1.0188151468e-04,6.2461496615e-03
1.050000,1.0551996518e-04,7.0918205271e-03
1.100000,1.1141320031e-04,6.9948556864e-03
1.150000,1.1626028026e-04,8.2269886932e-03
1.200000,1.2030320626e-04,8.7385664746e-03
1.250000,1.2547475788e-04,8.9822307875e-03
1.300000,1.3087345764e-04,9.7821155661e-03
1.350000,1.3455461353e-04,1.0313096410e-02
1.400000,1.4080566084e-04,1.0947405352e-02
1.450000,1.4452129340e-04,1.1728364127e-02
1.500000,1.5030109110e-04,1.2704618926e-02
1.550000,1.5622659489e-04,1.3652611699e-02
1.600000,1.6100439978e-04,1.3764230737e-02
1.650000,1.6343745313e-04,1.4840330578e-02
1.700000,1.6967904288e-04,1.6463373902e-02
1.750000,1.7418454580e-04,1.6381681706e-02
1.800000,1.7949167315e-04,1.7526389286e-02
1.850000,1.8468513131e-04,1.8093550462e-02
1.900000,1.8890969919e-04,1.9018045276e-02
1.950000,1.9533588046e-04,1.9691473703e-02
2.000000,2.0095464225e-04,2.0964250560e-02
2.050000,2.0585345505e-04,2.1981888368e-02
2.100000,2.1002388190e-04,2.2433098193e-02
2.150000,2.1529980544e-04,2.3887588052e-02
2.200000,2.1883960843e-04,2.4774168878e-02
2.250000,2.2515338676e-04,2.6862943829e-02
2.300000,2.3112721128e-04,2.5956181863e-02
2.350000,2.3431434760e-04,2.8325865028e-02
2.400000,2.3885741623e-04,2.9168223082e-02
2.450000,2.4510267032e-04,3.0276268709e-02
2.500000,2.4989188302e-04,3.1154317595e-02
2.550000,2.5666606255e-04,3.1217312461e-02
2.600000,2.5806770882e-04,3.3129928167e-02
2.650000,2.6743548700e-04,3.3847949484e-02
2.700000,2.6969992546e-04,3.4279305944e-02
2.750000,2.7623676353e-04,3.5983024085e-02
2.800000,2.8166568136e-04,3.8288096361e-02
2.850000,2.8545797807e-04,3.9380430054e-02
2.900000,2.8877066434e-04,3.9389339066e-02
2.950000,2.9499075324e-04,4.0741082400e-02
3.000000,2.9935642514e-04,4.1081885783e-02
3.050000,3.0500085150e-04,4.2718913754e-02
3.100000,3.1103169662e-04,4.4968322237e-02
3.150000,3.1388164710e-04,4.5681667450e-02
3.200000,3.1918030442e-04,4.6211908101e-02
3.250000,3.2511639669e-04,5.0291645012e-02
3.300000,3.3056640321e-04,4.9343282300e-02
3.350000,3.3578488449e-04,5.2118088575e-02
3.400000,3.4135595079e-04,5.1300364432e-02
3.450000,3.4515526422e-04,5.4867376121e-02
3.500000,3.5075724029e-04,5.4954219096e-02
3.550000,3.5469055809e-04,5.6897293823e-02
3.600000,3.5976310660e-04,5.8140649611e-02
3.650000,3.6417902620e-04,5.7846813537e-02
3.700000,3.6892171429e-04,6.1453500319e-02
3.750000,3.7488457960e-04,6.2252035761e-02
3.800000,3.7853009983e-04,6.0450982139e-02
3.850000,3.8518195990e-04,6.2867799831e-02
3.900000,3.9025234390e-04,6.7332528488e-02
3.950000,3.9428166866e-04,6.7816227722e-02
4.000000,4.0037360772e-04,6.6195474963e-02
4.050000,4.0482880011e-04,6.9479976280e-02
4.100000,4.0989462590e-04,7.1604899703e-02
4.150000,4.1571451813e-04,7.4370589832e-02
4.200000,4.2067851642e-04,7.3498786749e-02
4.250000,4.2539269246e-04,7.5169806145e-02
4.300000,4.3248249854e-04,7.5688433707e-02
4.350000,4.3494927266e-04,7.8253785207e-02
4.400000,4.4036133327e-04,8.3069606165e-02
4.450000,4.4456831312e-04,8.1310173665e-02
4.500000,4.5046730645e-04,8.2656210135e-02
4.550000,4.5595757806e-04,8.4477192065e-02
4.600000,4.5991461783e-04,8.8411313935e-02
4.650000,4.6486254410e-04,8.9334822379e-02
4.700000,4.6961448900e-04,9.3564067682e-02
4.750000,4.7641519587e-04,9.1895038601e-02
4.800000,4.8033092780e-04,9.4020511916e-02
4.850000,4.8400697981e-04,9.3277640386e-02
4.900000,4.8906195565e-04,9.9584458955e-02
4.950000,4.9409374288e-04,9.5677586800e-02
5.000000,4.9938719755e-04,1.0227599977e-01
5.050000,5.0549866535e-04,1.0573523131e-01
5.100000,5.1015798174e-04,1.0533422558e-01
5.150000,5.1527431633e-04,1.0368187097e-01
5.200000,5.1981904697e-04,1.0963736754e-01
5.250000,5.2274323591e-04,1.0778276941e-01
5.300000,5.3139113434e-04,1.1253478546e-01
5.350000,5.3565722833e-04,1.1447305382e-01
5.400000,5.3885516583e-04,1.1248934498e-01
5.450000,5.4415592759e-04,1.1794305527e-01
5.500000,5.4993524106e-04,1.2114816817e-01
5.550000,5.5380910034e-04,1.2116082189e-01
5.600000,5.5844672606e-04,1.1712328727e-01
5.650000,5.6378673363e-04,1.2356831291e-01
5.700000,5.7049143944e-04,1.2213651506e-01
5.750000,5.7466856884e-04,1.2238755530e-01
5.800000,5.8129574016e-04,1.3068592670e-01
5.850000,5.8566748291e-04,1.3498800903e-01
5.900000,5.9023593029e-04,1.3211410804e-01
5.950000,5.9713602738e-04,1.3165721092e-01
6.000000,6.0056962891e-04,1.4244461616e-01
6.050000,6.0594159699e-04,1.4291392848e-01
6.100000,6.0935544582e-04,1.4310198133e-01
6.150000,6.1540194799e-04,1.4039959030e-01
6.200000,6.1926491099e-04,1.4443431456e-01
6.250000,6.2522222949e-04,1.4336602952e-01
6.300000,6.2992973169e-04,1.4834725460e-01
6.350000,6.3460216637e-04,1.5158074239e-01
6.400000,6.4032353316e-04,1.5135874970e-01
6.450000,6.4532402741e-04,1.5671359156e-01
6.500000,6.4973858512e-04,1.6076262796e-01
6.550000,6.5487193860e-04,1.5759735401e-01
6.600000,6.5877806813e-04,1.5857496662e-01
6.650000,6.6522426703e-04,1.6297211219e-01
6.700000,6.6794742591e-04,1.7083046860e-01
6.750000,6.7408291477e-04,1.6504032543e-01
6.800000,6.8052233685e-04,1.7580494586e-01
6.850000,6.8382734065e-04,1.7417782446e-01
6.900000,6.9007918906e-04,1.7059946286e-01
6.950000,6.9588239379e-04,1.7294002795e-01
7.000000,6.9914511018e-04,1.7401552988e-01
7.050000,7.0484790863e-04,1.8030630260e-01
7.100000,7.1121604234e-04,1.8197554165e-01
7.150000,7.1554974587e-04,1.9381923094e-01
7.200000,7.2139772275e-04,1.8739337838e-01
7.250000,7.2450408852e-04,1.8778316789e-01
7.300000,7.3079592911e-04,1.9281636441e-01
7.350000,7.3578222823e-04,2.0328294920e-01
7.400000,7.3968687367e-04,1.9971920435e-01
7.450000,7.4446473730e-04,2.0061317725e-01
7.500000,7.5037677265e-04,2.0620259276e-01
7.550000,7.5421817821e-04,2.0335773251e-01
