Time [s],Displacement [m],Force [N]
0.000000,7.0543751271e-07,-4.1675784741e-06
0.050000,6.1553950913e-06,2.5319130382e-03
0.100000,8.7867563381e-06,6.7778751131e-03
0.150000,1.2900897347e-05,1.3216357560e-02
0.200000,2.0281309292e-05,1.8535141425e-02
0.250000,2.4854631614e-05,2.5847989115e-02
0.300000,2.9089574612e-05,3.4165093936e-02
0.350000,3.6430237503e-05,4.0662310744e-02
0.400000,4.0527557924e-05,4.8845212189e-02
0.450000,4.7056945567e-05,5.7291978113e-02
0.500000,4.9492924911e-05,6.7768255180e-02
0.550000,5.5033909716e-05,7.9364889409e-02
0.600000,6.0042075949e-05,8.4929036993e-02
0.650000,6.4616760647e-05,9.1872853051e-02
0.700000,6.8742301894e-05,1.0434791573e-01
0.750000,7.2307861963e-05,1.1122935628e-01
0.800000,7.9840086434e-05,1.2197209044e-01
0.850000,8.7020285521e-05,1.3464837235e-01
0.900000,9.0879635157e-05,1.3903121738e-01
0.950000,9.4693839106e-05,1.5085487987e-01
1.000000,9.9481297497e-05,1.5774522194e-01
1.050000,1.0557325184e-04,1.6985143993e-01
1.100000,1.0904992487e-04,1.8118881338e-01
1.150000,1.1450628314e-04,1.8642649478e-01
1.200000,1.2121806649e-04,1.9883392058e-01
1.250000,1.2460946645e-04,2.0925355360e-01
1.300000,1.2867268386e-04,2.1754579582e-01
1.350000,1.3527463505e-04,2.2504620359e-01
1.400000,1.4045595457e-04,2.3390505834e-01
1.450000,1.4593488172e-04,2.5027731040e-01
1.500000,1.5171773499e-04,2.5998486454e-01
1.550000,1.5447113668e-04,2.8394874273e-01
1.600000,1.6116331595e-04,2.6848897073e-01
1.650000,1.6465749247e-04,2.9343904966e-01
1.700000,1.7095249127e-04,3.0560813034e-01
1.750000,1.7252259762e-04,3.2254749243e-01
1.800000,1.8000500627e-04,3.2795818885e-01
1.850000,1.8464437313e-04,3.2978094940e-01
1.900000,1.8981263553e-04,3.4627334211e-01
1.950000,1.9488286188e-04,3.6103408032e-01
2.000000,1.9908644128e-04,3.6578643999e-01
2.050000,2.0479258646e-04,3.8495629944e-01
2.100000,2.1180481986e-04,3.7557418313e-01
2.150000,2.1561979247e-04,4.1521257370e-01
2.200000,2.2061991156e-04,4.2461714596e-01
2.250000,2.2475662795e-04,4.2090303419e-01
2.300000,2.3049684540e-04,4.4039758932e-01
2.350000,2.3325158693e-04,4.4688535162e-01
2.400000,2.4025409339e-04,4.5030369612e-01
2.450000,2.4520657771e-04,4.7024273744e-01
2.500000,2.5116028630e-04,4.9062947345e-01
2.550000,2.5610933366e-04,4.8887968935e-01
2.600000,2.5926325435e-04,5.0055228634e-01
2.650000,2.6347471813e-04,5.1534788205e-01
2.700000,2.7083161373e-04,5.3253591667e-01
2.750000,2.7442627980e-04,5.5367179978e-01
2.800000,2.7935521263e-04,5.4481223798e-01
2.850000,2.8551165686e-04,5.6959361092e-01
2.900000,2.9027083243e-04,5.7844408060e-01
2.950000,2.9539860365e-04,5.6623459621e-01
3.000000,3.0046320892e-04,5.9530318435e-01
3.050000,3.0591982472e-04,6.1101166597e-01
3.100000,3.0934411482e-04,6.2449664884e-01
3.150000,3.1625131727e-04,6.4157309659e-01
3.200000,3.2056502324e-04,6.2336030495e-01
3.250000,3.2673584012e-04,6.6306590618e-01
3.300000,3.3076698392e-04,6.6591264298e-01
3.350000,3.3438068321e-04,6.6793599986e-01
3.400000,3.4057155808e-04,7.0784577012e-01
