Time [s],Displacement [m],Force [N]
0.000000,1.0586616512e-06,-7.3587374196e-06
0.050000,3.5415176967e-06,4.2245395783e-03
0.100000,1.0740993809e-05,1.2073475537e-02
0.150000,1.4704921154e-05,2.2685492533e-02
0.200000,2.0731896856e-05,3.4205773215e-02
0.250000,2.4763594839e-05,4.8797945380e-02
0.300000,3.0635939410e-05,6.2987518821e-02
0.350000,3.4528328205e-05,7.9265714867e-02
0.400000,4.0998740799e-05,9.4278026657e-02
0.450000,4.5088275120e-05,1.1352754116e-01
0.500000,5.0953278847e-05,1.3535918914e-01
0.550000,5.5124146989e-05,1.5160782705e-01
0.600000,6.0671694285e-05,1.7768810927e-01
0.650000,6.4291819886e-05,1.9122211202e-01
0.700000,7.0653586149e-05,2.1679737299e-01
0.750000,7.4744910000e-05,2.3563276061e-01
0.800000,7.9294152631e-05,2.5282619753e-01
0.850000,8.4685723317e-05,2.8449897715e-01
0.900000,8.9985730220e-05,3.1644908959e-01
0.950000,9.4414260305e-05,3.2842261687e-01
1.000000,1.0075421272e-04,3.4309217712e-01
1.050000,1.0424677208e-04,3.7872125252e-01
1.100000,1.1102477178e-04,4.0375534208e-01
1.150000,1.1644130908e-04,4.3934184939e-01
1.200000,1.1992903420e-04,4.4819603597e-01
1.250000,1.2472885981e-04,4.8140565690e-01
1.300000,1.3021597095e-04,5.1133722559e-01
1.350000,1.3575653667e-04,5.3725751339e-01
1.400000,1.3932510730e-04,5.6765906544e-01
1.450000,1.4570484498e-04,5.8348618586e-01
1.500000,1.5096391519e-04,6.1371798495e-01
1.550000,1.5582705951e-04,6.4915933757e-01
1.600000,1.5951747886e-04,7.0926212747e-01
1.650000,1.6587799473e-04,7.0791765372e-01
1.700000,1.7079574724e-04,7.2046967739e-01
1.750000,1.7507174207e-04,7.5863526412e-01
1.800000,1.8077646979e-04,8.0659108756e-01
1.850000,1.8529382513e-04,8.4485954826e-01
1.900000,1.9074814914e-04,8.5844983329e-01
1.950000,1.9542446777e-04,9.0254211588e-01
2.000000,1.9972650014e-04,9.0071908694e-01
2.050000,2.0379262327e-04,9.2369875460e-01
2.100000,2.1177518698e-04,9.9096530848e-01
2.150000,2.1369211223e-04,1.0016778831e+00
2.200000,2.1970893521e-04,1.0353158680e+00
2.250000,2.2431826616e-04,1.0691716230e+00
2.300000,2.3075072824e-04,1.0911762478e+00
2.350000,2.3618467904e-04,1.1141944638e+00
2.400000,2.4005571579e-04,1.1616492428e+00
2.450000,2.4605581038e-04,1.2052712466e+00
2.500000,2.5138652193e-04,1.2276086079e+00
2.550000,2.5394360785e-04,1.2316266811e+00
2.600000,2.5876863546e-04,1.3022507321e+00
2.650000,2.6565937641e-04,1.3388820300e+00
