Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,1.6680682953e-05
0.050000,4.0206286039e-06,1.3163759344e-03
0.100000,1.1635689238e-05,3.7289250439e-03
0.150000,1.5950055241e-05,6.4998544884e-03
0.200000,2.0128263894e-05,1.0373786367e-02
0.250000,2.4153406145e-05,1.4046504239e-02
0.300000,2.9677299101e-05,1.7935326019e-02
0.350000,3.3400534903e-05,2.2157754514e-02
0.400000,4.0836771855e-05,2.7189682142e-02
0.450000,4.6152750083e-05,3.0695796901e-02
0.500000,5.1425467338e-05,3.7972088931e-02
0.550000,5.4804669964e-05,4.2460358097e-02
0.600000,5.9690146205e-05,4.7401880449e-02
0.650000,6.4998629336e-05,5.2196675987e-02
0.700000,7.2078363252e-05,5.8366583472e-02
0.750000,7.5512671514e-05,6.6140217176e-02
0.800000,7.9826861663e-05,6.8188327721e-02
0.850000,8.5720619258e-05,7.6767357196e-02
0.900000,9.1268598758e-05,8.1800790391e-02
0.950000,9.4318435994e-05,8.8752742346e-02
1.000000,9.8545514330e-05,9.7580031731e-02
1.050000,1.0436309541e-04,1.0224546058e-01
1.100000,1.0977754572e-04,1.0569108480e-01
1.150000,1.1494417307e-04,1.1222244444e-01
1.200000,1.1967968558e-04,1.2216976713e-01
1.250000,1.2348207789e-04,1.2688304903e-01
1.300000,1.3052472233e-04,1.2626536867e-01
1.350000,1.3477659951e-04,1.4061161099e-01
1.400000,1.3936372379e-04,1.4815263517e-01
1.450000,1.4473651652e-04,1.5269849442e-01
1.500000,1.5054137250e-04,1.5830627440e-01
1.550000,1.5558865172e-04,1.6694187613e-01
1.600000,1.5976805244e-04,1.7603920028e-01
1.650000,1.6530205854e-04,1.9163815606e-01
1.700000,1.7153499737e-04,1.8389978992e-01
1.750000,1.7740878539e-04,1.9204681195e-01
1.800000,1.7971637748e-04,1.9216673931e-01
1.850000,1.8548450770e-04,2.1244585856e-01
1.900000,1.9024382689e-04,2.1505118541e-01
1.950000,1.9514585445e-04,2.1715657706e-01
2.000000,1.9932074025e-04,2.3244545507e-01
2.050000,2.0477987466e-04,2.2666577187e-01
2.100000,2.0823729056e-04,2.4485806413e-01
2.150000,2.1372273855e-04,2.4511400246e-01
2.200000,2.1978799207e-04,2.6288596178e-01
2.250000,2.2517569521e-04,2.6564572183e-01
2.300000,2.2842503666e-04,2.7447216397e-01
2.350000,2.3322040088e-04,2.7540609769e-01
2.400000,2.4029268070e-04,2.7710248058e-01
2.450000,2.4492052207e-04,2.9707931699e-01
2.500000,2.4934565891e-04,3.0538531546e-01
2.550000,2.5368189573e-04,2.9965293718e-01
2.600000,2.6105413754e-04,3.0366852577e-01
2.650000,2.6467322481e-04,3.2239711797e-01
2.700000,2.6805174578e-04,3.2572733347e-01
2.750000,2.7557485483e-04,3.3483053738e-01
2.800000,2.8093949554e-04,3.3380039461e-01
2.850000,2.8670901488e-04,3.5538583770e-01
2.900000,2.8844985251e-04,3.4615831848e-01
2.950000,2.9549060735e-04,3.7311307843e-01
3.000000,3.0112539650e-04,3.6800281838e-01
3.050000,3.0562514299e-04,3.7654943726e-01
3.100000,3.1004098637e-04,3.8304073655e-01
3.150000,3.1503283535e-04,3.7473754530e-01
3.200000,3.2128780785e-04,3.8648914621e-01
3.250000,3.2480206374e-04,3.9609116520e-01
3.300000,3.3092185004e-04,4.0952914312e-01
3.350000,3.3608391218e-04,4.2146374880e-01
3.400000,3.3936488318e-04,4.2491796041e-01
3.450000,3.4611041913e-04,4.3339974681e-01
3.500000,3.4924904294e-04,4.4949023801e-01
3.550000,3.5384315251e-04,4.6102078318e-01
3.600000,3.6053276215e-04,4.6011274234e-01
3.650000,3.6338677708e-04,4.5642861382e-01
3.700000,3.6961474301e-04,4.6725402958e-01
3.750000,3.7559118625e-04,4.9187575136e-01
3.800000,3.7793926428e-04,4.7256428003e-01
3.850000,3.8520694461e-04,4.8395525101e-01
3.900000,3.9103243422e-04,5.0545234535e-01
3.950000,3.9539279524e-04,5.1719396835e-01
4.000000,3.9898929341e-04,5.1610993574e-01
4.050000,4.0510640644e-04,5.2599527398e-01
4.100000,4.1109288024e-04,5.3863414195e-01
4.150000,4.1489109967e-04,5.3421332539e-01
4.200000,4.1958339158e-04,5.4074593372e-01
4.250000,4.2482021979e-04,5.7276019386e-01
4.300000,4.3083901397e-04,5.7648035348e-01
4.350000,4.3541678093e-04,5.8192997516e-01
4.400000,4.4078626989e-04,5.6853983891e-01
4.450000,4.4476828978e-04,5.8794808040e-01
4.500000,4.5138448728e-04,6.0251194428e-01
4.550000,4.5349881411e-04,5.9816122926e-01
4.600000,4.5902580265e-04,6.2121201482e-01
4.650000,4.6551850225e-04,6.4751930985e-01
4.700000,4.6876700674e-04,6.2250087120e-01
4.750000,4.7412116932e-04,6.3653757247e-01
4.800000,4.7985496325e-04,6.4741617790e-01
4.850000,4.8483843516e-04,6.4928216500e-01
4.900000,4.8884811010e-04,6.6594939063e-01
4.950000,4.9470838542e-04,6.6663458759e-01
