Time [s],Displacement [m],Force [N]
0.000000,1.0344000164e-06,4.7368531445e-06
0.050000,3.9789802168e-06,5.3841982227e-05
0.100000,8.8682710420e-06,1.4586960863e-04
0.150000,1.4159064454e-05,3.7329828784e-04
0.200000,2.1605932029e-05,6.2462902304e-04
0.250000,2.5677206520e-05,9.5067419505e-04
0.300000,3.0033931637e-05,1.3782633740e-03
0.350000,3.5135440240e-05,1.7637705584e-03
0.400000,4.1111381112e-05,2.5491725215e-03
0.450000,4.5549934174e-05,3.0231462109e-03
0.500000,4.9434303699e-05,3.2667168848e-03
0.550000,5.4864886444e-05,4.1536042657e-03
0.600000,5.9822270302e-05,4.9441206711e-03
0.650000,6.4924900873e-05,6.1543830612e-03
0.700000,6.9623662257e-05,6.6133147607e-03
0.750000,7.4600190049e-05,7.9037185543e-03
0.800000,7.9153502492e-05,9.2897447517e-03
0.850000,8.5076104868e-05,9.5708144938e-03
0.900000,8.9202979508e-05,1.0338395718e-02
0.950000,9.4993137271e-05,1.2665489679e-02
1.000000,9.9921496793e-05,1.2992971312e-02
1.050000,1.0236772686e-04,1.6525333137e-02
1.100000,1.1001077936e-04,1.6877400436e-02
1.150000,1.1668577213e-04,1.7647793060e-02
1.200000,1.1831205483e-04,1.8166815208e-02
1.250000,1.2520013573e-04,2.1013994029e-02
1.300000,1.2978479193e-04,2.3818140706e-02
1.350000,1.3409276865e-04,2.5833090222e-02
1.400000,1.4000528882e-04,2.5190003613e-02
1.450000,1.4596476665e-04,2.7243713055e-02
1.500000,1.4990871341e-04,2.9327298703e-02
1.550000,1.5505975547e-04,3.0940356096e-02
1.600000,1.5953750215e-04,3.3493958774e-02
1.650000,1.6545603523e-04,3.5447421753e-02
1.700000,1.7050106220e-04,3.5548793079e-02
1.750000,1.7474538237e-04,3.8530642849e-02
1.800000,1.7889203868e-04,4.1630712582e-02
1.850000,1.8492721685e-04,4.3074287831e-02
1.900000,1.9040702511e-04,4.6500897756e-02
1.950000,1.9388851362e-04,4.3299973512e-02
2.000000,1.9897356708e-04,4.8593899274e-02
2.050000,2.0384752978e-04,5.5820224789e-02
2.100000,2.1118868477e-04,5.6014419885e-02
2.150000,2.1446679633e-04,5.6628502193e-02
2.200000,2.2048129091e-04,6.5776320608e-02
2.250000,2.2371214054e-04,6.3947637675e-02
2.300000,2.2817128249e-04,6.7162201397e-02
2.350000,2.3620941542e-04,6.7950045112e-02
2.400000,2.4036523297e-04,6.9740224976e-02
2.450000,2.4414594472e-04,7.8172824727e-02
2.500000,2.4945951620e-04,7.6644828615e-02
2.550000,2.5482116504e-04,7.4648045077e-02
2.600000,2.6081354696e-04,8.3919185055e-02
2.650000,2.6494725848e-04,7.9434692527e-02
2.700000,2.6999252865e-04,8.8825035547e-02
2.750000,2.7447307253e-04,8.6756514797e-02
2.800000,2.8001514066e-04,9.6124705589e-02
2.850000,2.8480334924e-04,9.7874382906e-02
2.900000,2.9052141406e-04,9.9607622228e-02
2.950000,2.9473354320e-04,9.7268547921e-02
3.000000,2.9955871722e-04,1.0749275309e-01
3.050000,3.0461234054e-04,1.1955568334e-01
3.100000,3.0932772534e-04,1.1346448586e-01
3.150000,3.1409578345e-04,1.2207617987e-01
3.200000,3.2253415394e-04,1.1537061215e-01
3.250000,3.2563783248e-04,1.2012261899e-01
3.300000,3.3065760522e-04,1.2856676092e-01
3.350000,3.3675164001e-04,1.2873593133e-01
3.400000,3.3899529816e-04,1.3406376030e-01
3.450000,3.4518435476e-04,1.4130078913e-01
3.500000,3.4887106882e-04,1.2999002706e-01
3.550000,3.5332005663e-04,1.5296709973e-01
3.600000,3.5969235686e-04,1.4490981199e-01
3.650000,3.6460070278e-04,1.5252015574e-01
3.700000,3.7075575777e-04,1.3918168841e-01
3.750000,3.7357853869e-04,1.5866049525e-01
3.800000,3.8045997961e-04,1.5738240182e-01
3.850000,3.8652410028e-04,1.5349655132e-01
3.900000,3.8997829609e-04,1.7042265255e-01
3.950000,3.9564700069e-04,1.7954502996e-01
4.000000,3.9909454024e-04,1.6657351182e-01
4.050000,4.0434159862e-04,1.6812615808e-01
4.100000,4.0905318239e-04,1.9855660255e-01
4.150000,4.1474486920e-04,1.8981710783e-01
4.200000,4.2082990380e-04,2.0104774357e-01
4.250000,4.2448670846e-04,1.9427115379e-01
4.300000,4.3025740340e-04,2.0688659454e-01
4.350000,4.3366948536e-04,2.0039143136e-01
4.400000,4.4116748113e-04,1.9959614183e-01
4.450000,4.4304256735e-04,2.1338981003e-01
4.500000,4.5218311655e-04,2.0875502864e-01
4.550000,4.5678511171e-04,2.3364780043e-01
4.600000,4.6205575099e-04,2.1625025641e-01
4.650000,4.6666781231e-04,2.1584935917e-01
4.700000,4.7124738373e-04,2.2716248311e-01
4.750000,4.7322933248e-04,2.1734770614e-01
4.800000,4.8047595992e-04,2.3942118760e-01
4.850000,4.8475592278e-04,2.4940444101e-01
4.900000,4.9022896110e-04,2.7015285073e-01
4.950000,4.9581708666e-04,2.4150362867e-01
5.000000,4.9917026866e-04,2.2682526827e-01
5.050000,5.0383756059e-04,2.6732364809e-01
5.100000,5.1139887647e-04,2.5847753174e-01
5.150000,5.1446590637e-04,2.6402371681e-01
5.200000,5.1709571793e-04,2.4998687283e-01
5.250000,5.2514733451e-04,2.8460421136e-01
5.300000,5.3013939606e-04,2.9057129102e-01
5.350000,5.3455913791e-04,2.8976796279e-01
5.400000,5.4143270828e-04,3.1249171416e-01
5.450000,5.4594550270e-04,2.8821475567e-01
5.500000,5.4973614573e-04,3.1972828351e-01
5.550000,5.5558649575e-04,2.9402925236e-01
5.600000,5.6047402513e-04,3.2602666461e-01
5.650000,5.6559205784e-04,3.2073266009e-01
5.700000,5.6979125643e-04,3.6055689299e-01
5.750000,5.7394480113e-04,3.4714699707e-01
5.800000,5.7956336189e-04,3.3436261858e-01
5.850000,5.8646658055e-04,3.5191044552e-01
5.900000,5.9197005607e-04,3.3399762761e-01
5.950000,5.9629774794e-04,3.4110990102e-01
6.000000,5.9838958778e-04,3.4325903489e-01
6.050000,6.0480297479e-04,3.4636391984e-01
6.100000,6.0892539679e-04,3.3966321618e-01
6.150000,6.1402964459e-04,4.0172054133e-01
6.200000,6.2068755686e-04,3.4048188408e-01
6.250000,6.2394051200e-04,3.6168016437e-01
6.300000,6.3060908528e-04,3.9892982088e-01
6.350000,6.3296689126e-04,3.7615765423e-01
6.400000,6.3878830575e-04,3.8997295343e-01
6.450000,6.4530238942e-04,3.9939498889e-01
6.500000,6.4916678499e-04,4.0496014659e-01
6.550000,6.5378056779e-04,4.3093466907e-01
6.600000,6.6268842163e-04,4.3375730853e-01
6.650000,6.6340958664e-04,4.3195910429e-01
6.700000,6.6962800277e-04,4.6161418420e-01
6.750000,6.7580367455e-04,3.9960941051e-01
6.800000,6.7886330006e-04,4.3396983982e-01
6.850000,6.8329150279e-04,4.1889361869e-01
6.900000,6.8923426253e-04,4.4623557952e-01
6.950000,6.9392100039e-04,3.9704215585e-01
7.000000,6.9998530208e-04,4.7467187007e-01
7.050000,7.0329924060e-04,4.8043329292e-01
7.100000,7.1036411318e-04,4.7595463546e-01
7.150000,7.1523916226e-04,4.2652380087e-01
7.200000,7.1979185351e-04,4.6817334872e-01
7.250000,7.2567046212e-04,4.8737205901e-01
7.300000,7.3054424947e-04,4.9208138273e-01
7.350000,7.3649740961e-04,4.9502933539e-01
7.400000,7.4079452463e-04,5.4017187960e-01
7.450000,7.4579239593e-04,5.2230205906e-01
7.500000,7.4800328270e-04,5.2022371439e-01
7.550000,7.5593873854e-04,5.6416686675e-01
7.600000,7.5959518021e-04,5.2188616734e-01
7.650000,7.6707569408e-04,5.2447039211e-01
7.700000,7.7031249914e-04,5.4891626315e-01
7.750000,7.7470837642e-04,5.8727898750e-01
7.800000,7.7911282485e-04,5.8552122702e-01
7.850000,7.8437397894e-04,5.7613845827e-01
7.900000,7.9073323419e-04,5.9608566153e-01
7.950000,7.9353809183e-04,6.4723114801e-01
8.000000,7.9956988144e-04,5.2158220853e-01
