Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,0.0000000000e+00
0.050000,5.0000000000e-06,1.7003881947e-03
0.100000,1.0000000000e-05,4.7916542791e-03
0.150000,1.5000000000e-05,8.6669375201e-03
0.200000,2.0000000000e-05,1.3109138276e-02
0.250000,2.5000000000e-05,1.7987292461e-02
0.300000,3.0000000000e-05,2.3210430929e-02
0.350000,3.5000000000e-05,2.8710551575e-02
0.400000,4.0000000000e-05,3.4434490857e-02
0.450000,4.5000000000e-05,4.0339426989e-02
0.500000,5.0000000000e-05,4.6390136331e-02
0.550000,5.5000000000e-05,5.2557197517e-02
0.600000,6.0000000000e-05,5.8815751847e-02
0.650000,6.5000000000e-05,6.5144611395e-02
0.700000,7.0000000000e-05,7.1525595599e-02
0.750000,7.5000000000e-05,7.7943024207e-02
0.800000,8.0000000000e-05,8.4383320873e-02
0.850000,8.5000000000e-05,9.0834697334e-02
0.900000,9.0000000000e-05,9.7286897707e-02
0.950000,9.5000000000e-05,1.0373098859e-01
1.000000,1.0000000000e-04,1.1015918467e-01
1.050000,1.0500000000e-04,1.1656470245e-01
1.100000,1.1000000000e-04,1.2294163622e-01
1.150000,1.1500000000e-04,1.2928485238e-01
1.200000,1.2000000000e-04,1.3558989845e-01
1.250000,1.2500000000e-04,1.4185292446e-01
1.300000,1.3000000000e-04,1.4807061464e-01
1.350000,1.3500000000e-04,1.5424012766e-01
1.400000,1.4000000000e-04,1.6035904424e-01
1.450000,1.4500000000e-04,1.6642532101e-01
1.500000,1.5000000000e-04,1.7243724974e-01
1.550000,1.5500000000e-04,1.7839342119e-01
1.600000,1.6000000000e-04,1.8429269295e-01
1.650000,1.6500000000e-04,1.9013416089e-01
1.700000,1.7000000000e-04,1.9591713350e-01
1.750000,1.7500000000e-04,2.0164110910e-01
1.800000,1.8000000000e-04,2.0730575534e-01
1.850000,1.8500000000e-04,2.1291089077e-01
1.900000,1.9000000000e-04,2.1845646833e-01
1.950000,1.9500000000e-04,2.2394256051e-01
2.000000,2.0000000000e-04,2.2936934589e-01
2.050000,2.0500000000e-04,2.3473709713e-01
2.100000,2.1000000000e-04,2.4004617003e-01
2.150000,2.1500000000e-04,2.4529699372e-01
2.200000,2.2000000000e-04,2.5049006179e-01
2.250000,2.2500000000e-04,2.5562592422e-01
2.300000,2.3000000000e-04,2.6070518017e-01
2.350000,2.3500000000e-04,2.6572847144e-01
2.400000,2.4000000000e-04,2.7069647651e-01
2.450000,2.4500000000e-04,2.7560990521e-01
2.500000,2.5000000000e-04,2.8046949388e-01
2.550000,2.5500000000e-04,2.8527600101e-01
2.600000,2.6000000000e-04,2.9003020329e-01
2.650000,2.6500000000e-04,2.9473289208e-01
2.700000,2.7000000000e-04,2.9938487017e-01
2.750000,2.7500000000e-04,3.0398694892e-01
2.800000,2.8000000000e-04,3.0853994564e-01
2.850000,2.8500000000e-04,3.1304468129e-01
2.900000,2.9000000000e-04,3.1750197835e-01
2.950000,2.9500000000e-04,3.2191265897e-01
3.000000,3.0000000000e-04,3.2627754329e-01
3.050000,3.0500000000e-04,3.3059744794e-01
3.100000,3.1000000000e-04,3.3487318471e-01
3.150000,3.1500000000e-04,3.3910555935e-01
3.200000,3.2000000000e-04,3.4329537058e-01
3.250000,3.2500000000e-04,3.4744340910e-01
3.300000,3.3000000000e-04,3.5155045685e-01
3.350000,3.3500000000e-04,3.5561728627e-01
3.400000,3.4000000000e-04,3.5964465966e-01
3.450000,3.4500000000e-04,3.6363332875e-01
3.500000,3.5000000000e-04,3.6758403415e-01
3.550000,3.5500000000e-04,3.7149750504e-01
3.600000,3.6000000000e-04,3.7537445881e-01
3.650000,3.6500000000e-04,3.7921560086e-01
3.700000,3.7000000000e-04,3.8302162434e-01
3.750000,3.7500000000e-04,3.8679321004e-01
3.800000,3.8000000000e-04,3.9053102624e-01
3.850000,3.8500000000e-04,3.9423572867e-01
3.900000,3.9000000000e-04,3.9790796043e-01
3.950000,3.9500000000e-04,4.0154835202e-01
4.000000,4.0000000000e-04,4.0515752136e-01
4.050000,4.0500000000e-04,4.0873607380e-01
4.100000,4.1000000000e-04,4.1228460220e-01
4.150000,4.1500000000e-04,4.1580368706e-01
4.200000,4.2000000000e-04,4.1929389654e-01
4.250000,4.2500000000e-04,4.2275578669e-01
4.300000,4.3000000000e-04,4.2618990148e-01
4.350000,4.3500000000e-04,4.2959677303e-01
4.400000,4.4000000000e-04,4.3297692169e-01
4.450000,4.4500000000e-04,4.3633085629e-01
4.500000,4.5000000000e-04,4.3965907424e-01
4.550000,4.5500000000e-04,4.4296206178e-01
4.600000,4.6000000000e-04,4.4624029409e-01
4.650000,4.6500000000e-04,4.4949423555e-01
4.700000,4.7000000000e-04,4.5272433991e-01
4.750000,4.7500000000e-04,4.5593105047e-01
4.800000,4.8000000000e-04,4.5911480030e-01
4.850000,4.8500000000e-04,4.6227601244e-01
4.900000,4.9000000000e-04,4.6541510011e-01
4.950000,4.9500000000e-04,4.6853246689e-01
5.000000,5.0000000000e-04,4.7162850694e-01
5.050000,5.0500000000e-04,4.7470360521e-01
5.100000,5.1000000000e-04,4.7775813762e-01
5.150000,5.1500000000e-04,4.8079247127e-01
5.200000,5.2000000000e-04,4.8380696465e-01
5.250000,5.2500000000e-04,4.8680196780e-01
5.300000,5.3000000000e-04,4.8977782258e-01
5.350000,5.3500000000e-04,4.9273486276e-01
5.400000,5.4000000000e-04,4.9567341429e-01
5.450000,5.4500000000e-04,4.9859379546e-01
5.500000,5.5000000000e-04,5.0149631708e-01
5.550000,5.5500000000e-04,5.0438128266e-01
5.600000,5.6000000000e-04,5.0724898861e-01
5.650000,5.6500000000e-04,5.1009972438e-01
5.700000,5.7000000000e-04,5.1293377266e-01
5.750000,5.7500000000e-04,5.1575140954e-01
5.800000,5.8000000000e-04,5.1855290467e-01
5.850000,5.8500000000e-04,5.2133852144e-01
5.900000,5.9000000000e-04,5.2410851709e-01
5.950000,5.9500000000e-04,5.2686314295e-01
6.000000,6.0000000000e-04,5.2960264451e-01
6.050000,6.0500000000e-04,5.3232726161e-01
6.100000,6.1000000000e-04,5.3503722858e-01
6.150000,6.1500000000e-04,5.3773277437e-01
6.200000,6.2000000000e-04,5.4041412270e-01
6.250000,6.2500000000e-04,5.4308149219e-01
6.300000,6.3000000000e-04,5.4573509651e-01
6.350000,6.3500000000e-04,5.4837514447e-01
6.400000,6.4000000000e-04,5.5100184020e-01
6.450000,6.4500000000e-04,5.5361538320e-01
6.500000,6.5000000000e-04,5.5621596854e-01
6.550000,6.5500000000e-04,5.5880378691e-01
6.600000,6.6000000000e-04,5.6137902478e-01
6.650000,6.6500000000e-04,5.6394186449e-01
6.700000,6.7000000000e-04,5.6649248435e-01
6.750000,6.7500000000e-04,5.6903105877e-01
6.800000,6.8000000000e-04,5.7155775832e-01
6.850000,6.8500000000e-04,5.7407274989e-01
6.900000,6.9000000000e-04,5.7657619673e-01
6.950000,6.9500000000e-04,5.7906825858e-01
7.000000,7.0000000000e-04,5.8154909174e-01
7.050000,7.0500000000e-04,5.8401884918e-01
7.100000,7.1000000000e-04,5.8647768060e-01
7.150000,7.1500000000e-04,5.8892573256e-01
7.200000,7.2000000000e-04,5.9136314850e-01
7.250000,7.2500000000e-04,5.9379006887e-01
7.300000,7.3000000000e-04,5.9620663118e-01
7.350000,7.3500000000e-04,5.9861297010e-01
7.400000,7.4000000000e-04,6.0100921750e-01
7.450000,7.4500000000e-04,6.0339550257e-01
7.500000,7.5000000000e-04,6.0577195183e-01
7.550000,7.5500000000e-04,6.0813868925e-01
7.600000,7.6000000000e-04,6.1049583627e-01
7.650000,7.6500000000e-04,6.1284351193e-01
7.700000,7.7000000000e-04,6.1518183284e-01
7.750000,7.7500000000e-04,6.1751091332e-01
7.800000,7.8000000000e-04,6.1983086543e-01
7.850000,7.8500000000e-04,6.2214179901e-01
7.900000,7.9000000000e-04,6.2444382177e-01
7.950000,7.9500000000e-04,6.2673703931e-01
8.000000,8.0000000000e-04,6.2902155519e-01
8.050000,8.0500000000e-04,6.3129747100e-01
8.100000,8.1000000000e-04,6.3356488635e-01
8.150000,8.1500000000e-04,6.3582389899e-01
8.200000,8.2000000000e-04,6.3807460481e-01
8.250000,8.2500000000e-04,6.4031709790e-01
8.300000,8.3000000000e-04,6.4255147060e-01
8.350000,8.3500000000e-04,6.4477781352e-01
8.400000,8.4000000000e-04,6.4699621560e-01
8.450000,8.4500000000e-04,6.4920676418e-01
8.500000,8.5000000000e-04,6.5140954496e-01
8.550000,8.5500000000e-04,6.5360464213e-01
8.600000,8.6000000000e-04,6.5579213832e-01
8.650000,8.6500000000e-04,6.5797211472e-01
8.700000,8.7000000000e-04,6.6014465106e-01
8.750000,8.7500000000e-04,6.6230982565e-01
8.800000,8.8000000000e-04,6.6446771543e-01
8.850000,8.8500000000e-04,6.6661839600e-01
8.900000,8.9000000000e-04,6.6876194164e-01
8.950000,8.9500000000e-04,6.7089842535e-01
9.000000,9.0000000000e-04,6.7302791887e-01
9.050000,9.0500000000e-04,6.7515049274e-01
9.100000,9.1000000000e-04,6.7726621628e-01
9.150000,9.1500000000e-04,6.7937515765e-01
9.200000,9.2000000000e-04,6.8147738386e-01
9.250000,9.2500000000e-04,6.8357296082e-01
9.300000,9.3000000000e-04,6.8566195334e-01
9.350000,9.3500000000e-04,6.8774442517e-01
9.400000,9.4000000000e-04,6.8982043902e-01
9.450000,9.4500000000e-04,6.9189005657e-01
9.500000,9.5000000000e-04,6.9395333850e-01
9.550000,9.5500000000e-04,6.9601034455e-01
9.600000,9.6000000000e-04,6.9806113347e-01
9.650000,9.6500000000e-04,7.0010576310e-01
9.700000,9.7000000000e-04,7.0214429036e-01
9.750000,9.7500000000e-04,7.0417677129e-01
9.800000,9.8000000000e-04,7.0620326103e-01
9.850000,9.8500000000e-04,7.0822381391e-01
9.900000,9.9000000000e-04,7.1023848338e-01
9.950000,9.9500000000e-04,7.1224732211e-01
10.000000,1.0000000000e-03,7.1425038194e-01
10.050000,1.0000000000e-03,6.8300329057e-01
10.100000,1.0000000000e-03,6.4969282702e-01
10.150000,1.0000000000e-03,6.1800693395e-01
10.200000,1.0000000000e-03,5.8786638012e-01
10.250000,1.0000000000e-03,5.5919579844e-01
10.300000,1.0000000000e-03,5.3192349754e-01
10.350000,1.0000000000e-03,5.0598128244e-01
10.400000,1.0000000000e-03,4.8130428410e-01
10.450000,1.0000000000e-03,4.5783079718e-01
10.500000,1.0000000000e-03,4.3550212572e-01
10.550000,1.0000000000e-03,4.1426243642e-01
10.600000,1.0000000000e-03,3.9405861898e-01
10.650000,1.0000000000e-03,3.7484015336e-01
10.700000,1.0000000000e-03,3.5655898336e-01
10.750000,1.0000000000e-03,3.3916939654e-01
10.800000,1.0000000000e-03,3.2262790988e-01
10.850000,1.0000000000e-03,3.0689316104e-01
10.900000,1.0000000000e-03,2.9192580496e-01
10.950000,1.0000000000e-03,2.7768841545e-01
11.000000,1.0000000000e-03,2.6414539162e-01
11.050000,1.0000000000e-03,2.5126286885e-01
11.100000,1.0000000000e-03,2.3900863414e-01
11.150000,1.0000000000e-03,2.2735204550e-01
11.200000,1.0000000000e-03,2.1626395540e-01
11.250000,1.0000000000e-03,2.0571663784e-01
11.300000,1.0000000000e-03,1.9568371902e-01
11.350000,1.0000000000e-03,1.8614011143e-01
11.400000,1.0000000000e-03,1.7706195107e-01
11.450000,1.0000000000e-03,1.6842653782e-01
11.500000,1.0000000000e-03,1.6021227864e-01
11.550000,1.0000000000e-03,1.5239863361e-01
11.600000,1.0000000000e-03,1.4496606454e-01
11.650000,1.0000000000e-03,1.3789598615e-01
11.700000,1.0000000000e-03,1.3117071954e-01
11.750000,1.0000000000e-03,1.2477344806e-01
11.800000,1.0000000000e-03,1.1868817519e-01
11.850000,1.0000000000e-03,1.1289968458e-01
11.900000,1.0000000000e-03,1.0739350199e-01
11.950000,1.0000000000e-03,1.0215585910e-01
12.000000,1.0000000000e-03,9.7173659056e-02
12.050000,1.0000000000e-03,9.2434443781e-02
12.100000,1.0000000000e-03,8.7926362762e-02
12.150000,1.0000000000e-03,8.3638143448e-02
12.200000,1.0000000000e-03,7.9559063059e-02
12.250000,1.0000000000e-03,7.5678921767e-02
12.300000,1.0000000000e-03,7.1988017199e-02
12.350000,1.0000000000e-03,6.8477120171e-02
12.400000,1.0000000000e-03,6.5137451612e-02
12.450000,1.0000000000e-03,6.1960660610e-02
12.500000,1.0000000000e-03,5.8938803534e-02
12.550000,1.0000000000e-03,5.6064324167e-02
12.600000,1.0000000000e-03,5.3330034812e-02
12.650000,1.0000000000e-03,5.0729098323e-02
12.700000,1.0000000000e-03,4.8255011003e-02
12.750000,1.0000000000e-03,4.5901586346e-02
12.800000,1.0000000000e-03,4.3662939563e-02
12.850000,1.0000000000e-03,4.1533472873e-02
12.900000,1.0000000000e-03,3.9507861498e-02
12.950000,1.0000000000e-03,3.7581040356e-02
13.000000,1.0000000000e-03,3.5748191390e-02
13.050000,1.0000000000e-03,3.4004731523e-02
13.100000,1.0000000000e-03,3.2346301197e-02
13.150000,1.0000000000e-03,3.0768753472e-02
13.200000,1.0000000000e-03,2.9268143658e-02
13.250000,1.0000000000e-03,2.7840719448e-02
13.300000,1.0000000000e-03,2.6482911538e-02
13.350000,1.0000000000e-03,2.5191324702e-02
13.400000,1.0000000000e-03,2.3962729298e-02
13.450000,1.0000000000e-03,2.2794053200e-02
13.500000,1.0000000000e-03,2.1682374107e-02
13.550000,1.0000000000e-03,2.0624912244e-02
13.600000,1.0000000000e-03,1.9619023404e-02
13.650000,1.0000000000e-03,1.8662192342e-02
13.700000,1.0000000000e-03,1.7752026482e-02
13.750000,1.0000000000e-03,1.6886249934e-02
13.800000,1.0000000000e-03,1.6062697806e-02
13.850000,1.0000000000e-03,1.5279310790e-02
13.900000,1.0000000000e-03,1.4534130010e-02
13.950000,1.0000000000e-03,1.3825292125e-02
14.000000,1.0000000000e-03,1.3151024672e-02
14.050000,1.0000000000e-03,1.2509641630e-02
14.100000,1.0000000000e-03,1.1899539208e-02
14.150000,1.0000000000e-03,1.1319191833e-02
14.200000,1.0000000000e-03,1.0767148333e-02
14.250000,1.0000000000e-03,1.0242028312e-02
14.300000,1.0000000000e-03,9.7425186973e-03
14.350000,1.0000000000e-03,9.2673704536e-03
14.400000,1.0000000000e-03,8.8153954632e-03
14.450000,1.0000000000e-03,8.3854635532e-03
14.500000,1.0000000000e-03,7.9764996699e-03
14.550000,1.0000000000e-03,7.5874811906e-03
14.600000,1.0000000000e-03,7.2174353663e-03
14.650000,1.0000000000e-03,6.8654368899e-03
14.700000,1.0000000000e-03,6.5306055817e-03
14.750000,1.0000000000e-03,6.2121041891e-03
14.800000,1.0000000000e-03,5.9091362927e-03
14.850000,1.0000000000e-03,5.6209443150e-03
14.900000,1.0000000000e-03,5.3468076259e-03
14.950000,1.0000000000e-03,5.0860407409e-03
15.000000,1.0000000000e-03,4.8379916070e-03
15.050000,1.0000000000e-03,4.6020399721e-03
15.100000,1.0000000000e-03,4.3775958342e-03
15.150000,1.0000000000e-03,4.1640979660e-03
15.200000,1.0000000000e-03,3.9610125118e-03
15.250000,1.0000000000e-03,3.7678316520e-03
15.300000,1.0000000000e-03,3.5840723340e-03
15.350000,1.0000000000e-03,3.4092750636e-03
15.400000,1.0000000000e-03,3.2430027567e-03
15.450000,1.0000000000e-03,3.0848396459e-03
15.500000,1.0000000000e-03,2.9343902411e-03
15.550000,1.0000000000e-03,2.7912783403e-03
15.600000,1.0000000000e-03,2.6551460892e-03
15.650000,1.0000000000e-03,2.5256530864e-03
15.700000,1.0000000000e-03,2.4024755319e-03
15.750000,1.0000000000e-03,2.2853054176e-03
15.800000,1.0000000000e-03,2.1738497572e-03
15.850000,1.0000000000e-03,2.0678298535e-03
15.900000,1.0000000000e-03,1.9669806015e-03
15.950000,1.0000000000e-03,1.8710498256e-03
16.000000,1.0000000000e-03,1.7797976488e-03
16.050000,1.0000000000e-03,1.6929958932e-03
16.100000,1.0000000000e-03,1.6104275091e-03
16.150000,1.0000000000e-03,1.5318860327e-03
16.200000,1.0000000000e-03,1.4571750693e-03
16.250000,1.0000000000e-03,1.3861078026e-03
16.300000,1.0000000000e-03,1.3185065273e-03
16.350000,1.0000000000e-03,1.2542022052e-03
16.400000,1.0000000000e-03,1.1930340419e-03
16.450000,1.0000000000e-03,1.1348490850e-03
16.500000,1.0000000000e-03,1.0795018421e-03
16.550000,1.0000000000e-03,1.0268539160e-03
