Time [s],Displacement [m],Force [N]
0.000000,0.0000000000e+00,1.4062493847e-05
0.050000,3.5716666593e-06,7.0672289662e-02
0.100000,1.0957530202e-05,1.5769697461e-01
0.150000,1.3706501987e-05,2.1536908464e-01
0.200000,2.0595294650e-05,2.8123997101e-01
0.250000,2.5354005299e-05,3.9655970723e-01
0.300000,3.0274170770e-05,3.9804373052e-01
0.350000,3.6142165286e-05,4.3817825805e-01
0.400000,4.0753483666e-05,5.3603012334e-01
0.450000,4.3973624911e-05,6.2288162299e-01
0.500000,4.9472765943e-05,6.8612457245e-01
0.550000,5.2922739605e-05,6.7664956082e-01
0.600000,5.8949071825e-05,7.6495116990e-01
0.650000,6.5991765934e-05,8.4408392851e-01
0.700000,6.8749094571e-05,8.5534127183e-01
0.750000,7.5111321311e-05,9.8289040625e-01
0.800000,7.9703058823e-05,9.4508298700e-01
0.850000,8.4016985817e-05,9.1588817602e-01
0.900000,8.8495383708e-05,1.0875897032e+00
0.950000,9.5391763616e-05,1.0290412948e+00
1.000000,1.0054998924e-04,1.1040301114e+00
1.050000,1.0576785148e-04,1.1190487554e+00
1.100000,1.1013421149e-04,1.2137608469e+00
1.150000,1.1561759178e-04,1.2863243822e+00
1.200000,1.1932140550e-04,1.2391528835e+00
1.250000,1.2365184855e-04,1.3934376131e+00
1.300000,1.2890677223e-04,1.3194556698e+00
1.350000,1.3413368339e-04,1.3615363303e+00
1.400000,1.4071203763e-04,1.4749045358e+00
1.450000,1.4492617506e-04,1.5075004452e+00
1.500000,1.5045070855e-04,1.4115092972e+00
1.550000,1.5397239650e-04,1.6685645621e+00
1.600000,1.6031882197e-04,1.6218276972e+00
1.650000,1.6553658837e-04,1.7285252885e+00
1.700000,1.7058439177e-04,1.6493207207e+00
1.750000,1.7635058624e-04,1.6939285998e+00
1.800000,1.8074993089e-04,1.7331666274e+00
1.850000,1.8660344168e-04,1.8594293483e+00
1.900000,1.8911535581e-04,1.7723117769e+00
1.950000,1.9392487678e-04,1.7853512936e+00
2.000000,2.0004530865e-04,1.8492574048e+00
