Time [s],Displacement [m],Force [N]
0.000000,7.7480548374e-07,-4.0355870164e-06
0.050000,4.1085107801e-06,8.3053781429e-02
0.100000,8.5450599038e-06,1.6401086632e-01
0.150000,1.5550666669e-05,2.3177474440e-01
0.200000,2.0468711710e-05,2.7498482299e-01
0.250000,2.4203098310e-05,3.6882302061e-01
0.300000,3.0086404252e-05,4.3782530964e-01
0.350000,3.3592062138e-05,4.8897350872e-01
0.400000,3.9980130825e-05,4.8452989655e-01
0.450000,4.4489478079e-05,5.9372962487e-01
0.500000,5.0893436599e-05,6.8186006676e-01
0.550000,5.5435956045e-05,6.7841741879e-01
0.600000,6.1751576338e-05,7.6549472555e-01
0.650000,6.5418801542e-05,8.1626537713e-01
0.700000,6.9646126226e-05,8.2112485292e-01
0.750000,7.5427234207e-05,9.9706354540e-01
0.800000,8.0687145872e-05,9.2402834016e-01
0.850000,8.5887574264e-05,1.0887802141e+00
0.900000,9.0785820978e-05,1.0906054829e+00
0.950000,9.4888825502e-05,1.0873528789e+00
1.000000,9.9335653885e-05,1.1802081060e+00
1.050000,1.0484127933e-04,1.2383777618e+00
1.100000,1.1087322536e-04,1.2008943720e+00
1.150000,1.1485604330e-04,1.3922285647e+00
1.200000,1.1933866077e-04,1.3395651051e+00
1.250000,1.2499266337e-04,1.3677525208e+00
1.300000,1.3070187013e-04,1.4697776184e+00
1.350000,1.3630899397e-04,1.4675255004e+00
1.400000,1.4113069067e-04,1.5004449160e+00
1.450000,1.4580233025e-04,1.6097357238e+00
1.500000,1.5021273266e-04,1.5839407650e+00
1.550000,1.5420489677e-04,1.7314760692e+00
1.600000,1.6005269440e-04,1.9468134452e+00
1.650000,1.6618566938e-04,1.7398075193e+00
1.700000,1.6960479695e-04,1.8046755280e+00
1.750000,1.7384763652e-04,1.8081915370e+00
1.800000,1.8100806310e-04,2.0238507897e+00
1.850000,1.8656233930e-04,1.8836334155e+00
1.900000,1.8949473334e-04,1.8958245604e+00
1.950000,1.9603363907e-04,2.2072746022e+00
2.000000,1.9769845661e-04,2.2197987828e+00
2.050000,2.0509003618e-04,2.3613965485e+00
2.100000,2.1051897273e-04,2.1012019544e+00
2.150000,2.1638666348e-04,2.3655331227e+00
2.200000,2.2040589050e-04,2.2232713688e+00
2.250000,2.2663572092e-04,2.5011803061e+00
2.300000,2.3092706513e-04,2.3239228924e+00
2.350000,2.3540584444e-04,2.3738636172e+00
2.400000,2.3973235637e-04,2.4989571126e+00
2.450000,2.4408848514e-04,2.4868546414e+00
2.500000,2.4777861777e-04,2.5228041437e+00
2.550000,2.5542742100e-04,2.5998779808e+00
2.600000,2.6038048805e-04,2.6408809070e+00
2.650000,2.6430668234e-04,2.7111371532e+00
2.700000,2.6977259582e-04,2.8161883355e+00
2.750000,2.7569327696e-04,2.4878909625e+00
2.800000,2.7928933693e-04,2.6084379185e+00
2.850000,2.8637344729e-04,2.8495391950e+00
2.900000,2.9044013421e-04,3.0338994633e+00
2.950000,2.9505631034e-04,2.8560115649e+00
3.000000,3.0004213540e-04,2.9632942818e+00
3.050000,3.0423013382e-04,3.2323237857e+00
3.100000,3.1046763328e-04,3.1382563078e+00
3.150000,3.1385993992e-04,2.8350857812e+00
3.200000,3.2080324060e-04,3.1028597148e+00
3.250000,3.2239968710e-04,2.8090656295e+00
3.300000,3.2939338262e-04,3.0523386995e+00
3.350000,3.3507726581e-04,3.1585532965e+00
3.400000,3.4028450262e-04,3.0125991828e+00
3.450000,3.4593754379e-04,2.9844412617e+00
3.500000,3.4846475173e-04,2.9465040254e+00
3.550000,3.5238988190e-04,3.4916481105e+00
3.600000,3.5964754083e-04,3.0917879977e+00
3.650000,3.6629250488e-04,3.3384073228e+00
3.700000,3.7036215559e-04,3.0078621862e+00
3.750000,3.7547026197e-04,3.7575974633e+00
3.800000,3.8004413579e-04,3.2913800252e+00
3.850000,3.8542289900e-04,3.3627238193e+00
3.900000,3.8948431065e-04,3.6951250569e+00
3.950000,3.9316269684e-04,3.8894007394e+00
4.000000,3.9903777725e-04,3.6118394901e+00
4.050000,4.0442326916e-04,3.4659434902e+00
4.100000,4.1001293445e-04,3.6971365166e+00
4.150000,4.1516302478e-04,3.1716671262e+00
4.200000,4.1890744495e-04,3.6482292724e+00
4.250000,4.2457364191e-04,3.8965519051e+00
4.300000,4.3208461242e-04,3.9506434970e+00
4.350000,4.3562233156e-04,3.2538487147e+00
4.400000,4.4033616567e-04,4.1365719742e+00
4.450000,4.4331532238e-04,4.1041592537e+00
4.500000,4.4900888815e-04,3.7845600122e+00
4.550000,4.5447295923e-04,3.9996074471e+00
4.600000,4.6131595546e-04,3.9702634044e+00
4.650000,4.6514240687e-04,3.9419336884e+00
4.700000,4.7072731788e-04,4.1458610278e+00
4.750000,4.7459760150e-04,3.8273364918e+00
4.800000,4.7954252722e-04,4.1974008255e+00
4.850000,4.8470747482e-04,3.7686424343e+00
4.900000,4.9109852397e-04,3.9987843226e+00
4.950000,4.9393560257e-04,4.2620688271e+00
5.000000,5.0053579093e-04,4.2060835475e+00
5.050000,5.0621306993e-04,4.2234140188e+00
5.100000,5.1049505074e-04,4.3380569729e+00
5.150000,5.1489897971e-04,4.1018990904e+00
5.200000,5.1773701075e-04,4.3308283812e+00
5.250000,5.2485528452e-04,4.2187453401e+00
5.300000,5.3060068838e-04,4.4357395882e+00
5.350000,5.3534851893e-04,4.7326164533e+00
5.400000,5.3719518981e-04,4.3980650809e+00
5.450000,5.4446295087e-04,4.1369824676e+00
5.500000,5.4964398360e-04,4.7359825132e+00
5.550000,5.5533184196e-04,4.1075186579e+00
5.600000,5.5924186157e-04,4.8020496184e+00
5.650000,5.6442676625e-04,4.5294477932e+00
5.700000,5.6924826469e-04,4.2820359916e+00
5.750000,5.7349236744e-04,4.2384403227e+00
5.800000,5.7861790762e-04,4.4514644202e+00
5.850000,5.8395530970e-04,4.5005784541e+00
5.900000,5.9097916820e-04,4.7088405239e+00
5.950000,5.9359168824e-04,4.3502730346e+00
6.000000,5.9993942638e-04,4.8711127205e+00
6.050000,6.0522774946e-04,5.1306975480e+00
6.100000,6.1066762537e-04,4.6004866816e+00
6.150000,6.1532516283e-04,5.0418546268e+00
6.200000,6.2045837278e-04,4.8425353784e+00
6.250000,6.2441180873e-04,4.5883667869e+00
6.300000,6.2953228253e-04,4.6334901154e+00
6.350000,6.3394248160e-04,5.0735751638e+00
6.400000,6.3991885000e-04,4.7884068162e+00
6.450000,6.4323765351e-04,4.7684612101e+00
6.500000,6.5110172052e-04,4.8423081666e+00
6.550000,6.5470044387e-04,4.9535419532e+00
6.600000,6.5972965973e-04,5.5276831481e+00
6.650000,6.6564767322e-04,4.9914703644e+00
6.700000,6.6898826767e-04,5.0921378444e+00
6.750000,6.7536297498e-04,5.0823226534e+00
6.800000,6.8229760979e-04,5.1238952941e+00
6.850000,6.8489664724e-04,5.0907076072e+00
6.900000,6.9095647111e-04,5.0449362412e+00
6.950000,6.9472146288e-04,4.9526878904e+00
7.000000,6.9938158014e-04,5.0580882375e+00
7.050000,7.0562234032e-04,5.2949285232e+00
7.100000,7.1133476249e-04,4.9387662007e+00
7.150000,7.1459488799e-04,5.5465366775e+00
7.200000,7.1914766015e-04,5.4716950461e+00
7.250000,7.2424306637e-04,5.4934463414e+00
7.300000,7.2951161831e-04,5.8102511568e+00
7.350000,7.3529278169e-04,5.5394937594e+00
7.400000,7.3893991039e-04,5.5285506803e+00
7.450000,7.4472383901e-04,5.3525557081e+00
7.500000,7.4950849629e-04,6.0084015580e+00
7.550000,7.5405739725e-04,5.0115920591e+00
7.600000,7.6003021624e-04,5.3383740616e+00
7.650000,7.6354985907e-04,6.1784707111e+00
7.700000,7.6978555951e-04,5.8151124453e+00
7.750000,7.7487473695e-04,5.5078686960e+00
7.800000,7.8128064458e-04,5.8882663506e+00
7.850000,7.8550419139e-04,5.6595340057e+00
7.900000,7.9085632183e-04,5.5925890078e+00
7.950000,7.9544645185e-04,5.7824235007e+00
8.000000,7.9952239379e-04,5.0973994781e+00
8.050000,8.0388601605e-04,5.7698079245e+00
8.100000,8.0886420782e-04,5.3043268312e+00
8.150000,8.1537647848e-04,5.7191450386e+00
8.200000,8.2090591095e-04,5.4656795771e+00
8.250000,8.2621400733e-04,5.8954267872e+00
8.300000,8.3079341891e-04,5.7923180531e+00
8.350000,8.3496331763e-04,5.6378546660e+00
8.400000,8.4020106361e-04,5.5980075892e+00
8.450000,8.4504747112e-04,5.6955097161e+00
8.500000,8.5011522893e-04,6.0030794004e+00
8.550000,8.5422316773e-04,5.9936202607e+00
8.600000,8.6061852427e-04,6.1631306583e+00
8.650000,8.6365931440e-04,5.8528594781e+00
8.700000,8.7091296804e-04,5.6166100258e+00
8.750000,8.7469634780e-04,5.9047612308e+00
8.800000,8.8009420723e-04,6.2505756331e+00
8.850000,8.8481822760e-04,6.1225284266e+00
8.900000,8.9022001855e-04,6.5695249432e+00
8.950000,8.9429233495e-04,6.2825319902e+00
9.000000,8.9995016775e-04,5.8222279368e+00
9.050000,9.0478526727e-04,6.0204281237e+00
9.100000,9.1034762282e-04,5.8340515997e+00
9.150000,9.1547927396e-04,5.9276567138e+00
9.200000,9.1850241542e-04,6.1338834613e+00
9.250000,9.2451099801e-04,6.4085653527e+00
9.300000,9.2962461075e-04,6.4074198789e+00
9.350000,9.3543618335e-04,5.9994267288e+00
9.400000,9.4039991974e-04,5.8453313534e+00
9.450000,9.4540804157e-04,5.9861460994e+00
9.500000,9.4943000718e-04,6.1960262379e+00
9.550000,9.5440252814e-04,5.8193883408e+00
9.600000,9.5968562114e-04,6.2417084119e+00
9.650000,9.6474017881e-04,6.4226125680e+00
9.700000,9.7098432994e-04,6.0226032137e+00
9.750000,9.7322036396e-04,6.2399147886e+00
9.800000,9.8148235027e-04,5.8196482671e+00
9.850000,9.8532235053e-04,6.4320974772e+00
9.900000,9.8873204346e-04,6.1528812874e+00
9.950000,9.9485382091e-04,6.3113562485e+00
10.000000,9.9979379379e-04,6.4981959193e+00
10.050000,1.0031965355e-03,6.1885059820e+00
10.100000,9.9939157978e-04,6.1729805656e+00
10.150000,1.0008249863e-03,5.3939732167e+00
10.200000,9.9954259411e-04,5.8130881756e+00
10.250000,1.0002644278e-03,5.8607885731e+00
10.300000,1.0004933954e-03,6.2178727572e+00
10.350000,1.0009895518e-03,6.1426036765e+00
10.400000,1.0008193519e-03,5.9013163458e+00
10.450000,9.9969773770e-04,4.6412014044e+00
10.500000,9.9979186412e-04,5.8613699889e+00
10.550000,1.0006141943e-03,6.2576787569e+00
10.600000,1.0004114300e-03,5.8053577884e+00
10.650000,9.9936527974e-04,5.6278822406e+00
10.700000,1.0003437783e-03,5.0907925174e+00
10.750000,9.9962046924e-04,5.3620884831e+00
10.800000,1.0000575011e-03,5.6641216714e+00
10.850000,1.0015765634e-03,5.5348444364e+00
10.900000,1.0011200398e-03,5.1438772994e+00
10.950000,1.0006417807e-03,5.6839352421e+00
11.000000,9.9853848573e-04,5.1936413746e+00
11.050000,9.9967271871e-04,5.2832293395e+00
11.100000,1.0015977549e-03,4.9975281048e+00
11.150000,1.0013452951e-03,5.0959145059e+00
11.200000,1.0017306605e-03,5.4458648226e+00
11.250000,9.9879261234e-04,5.2844030841e+00
11.300000,1.0010938196e-03,4.7977631851e+00
11.350000,1.0003704987e-03,4.9395354328e+00
11.400000,9.9754381399e-04,5.4641579002e+00
11.450000,9.9945556959e-04,5.4291154522e+00
11.500000,1.0007941631e-03,4.9313673563e+00
11.550000,9.9966543001e-04,4.9415790932e+00
11.600000,1.0000467188e-03,4.9039425034e+00
11.650000,1.0006108851e-03,4.9668676787e+00
11.700000,9.9902952460e-04,5.6253375947e+00
11.750000,1.0015057444e-03,4.6597609019e+00
11.800000,9.9862107789e-04,4.9472110214e+00
11.850000,9.9835145661e-04,5.1179241593e+00
11.900000,9.9934595762e-04,4.4957273223e+00
11.950000,9.9842453660e-04,4.8922494916e+00
12.000000,9.9858075223e-04,4.4567631408e+00
12.050000,9.9880401142e-04,5.1598832561e+00
12.100000,9.9987748281e-04,4.1685248291e+00
12.150000,9.9932524585e-04,4.7688464258e+00
12.200000,1.0005665335e-03,4.5951941640e+00
12.250000,9.9915661046e-04,4.7679421899e+00
12.300000,1.0017283925e-03,4.4506873174e+00
12.350000,9.9881406270e-04,4.5841007004e+00
12.400000,9.9934192876e-04,4.6510124596e+00
12.450000,1.0018378980e-03,4.0199841688e+00
12.500000,9.9782602326e-04,4.5726218684e+00
12.550000,1.0001720622e-03,4.5347640992e+00
12.600000,9.9977831126e-04,4.5347818899e+00
12.650000,9.9945270649e-04,4.2794395611e+00
12.700000,9.9930919695e-04,4.0466060060e+00
12.750000,1.0006298658e-03,4.0159510607e+00
12.800000,9.9988511696e-04,4.2014692764e+00
12.850000,9.9967451308e-04,4.2036563635e+00
12.900000,9.9915952829e-04,4.2257143457e+00
12.950000,1.0005163573e-03,3.9684831796e+00
13.000000,9.9885737687e-04,4.9122451840e+00
13.050000,9.9958311507e-04,4.1601382843e+00
13.100000,1.0001771444e-03,4.0725171335e+00
13.150000,1.0011828707e-03,3.9468781160e+00
13.200000,1.0001326968e-03,4.0619720138e+00
13.250000,9.9955899147e-04,3.9894739407e+00
13.300000,9.9922051145e-04,4.0659077494e+00
13.350000,1.0022533723e-03,4.0171101039e+00
13.400000,9.9971056420e-04,4.0791887662e+00
13.450000,9.9960055250e-04,3.9985312026e+00
13.500000,9.9805843366e-04,4.0350666634e+00
13.550000,9.9958879652e-04,4.1534232801e+00
13.600000,1.0006271137e-03,3.7493143884e+00
13.650000,9.9995432647e-04,3.7989229172e+00
13.700000,9.9858173296e-04,3.9659051893e+00
13.750000,9.9920137595e-04,3.8685626955e+00
13.800000,1.0002938709e-03,3.8427202117e+00
13.850000,1.0018780305e-03,3.8386848665e+00
13.900000,9.9972183309e-04,3.9480179528e+00
13.950000,9.9836379758e-04,3.5413562520e+00
14.000000,1.0001073119e-03,3.6678944394e+00
14.050000,1.0010462666e-03,3.9524726889e+00
14.100000,9.9959467588e-04,3.7558265483e+00
14.150000,9.9919719885e-04,3.3639610019e+00
14.200000,9.9785618852e-04,3.7005583174e+00
14.250000,9.9832476440e-04,3.5718057499e+00
14.300000,1.0002846324e-03,3.3128073198e+00
14.350000,1.0004044686e-03,3.6731344220e+00
14.400000,1.0002294887e-03,3.6149405721e+00
14.450000,9.9970120141e-04,3.7238729036e+00
14.500000,9.9901870601e-04,2.9724240584e+00
14.550000,9.9959738445e-04,3.5130727609e+00
14.600000,9.9713351976e-04,3.2286997088e+00
14.650000,1.0003594096e-03,3.6457616679e+00
14.700000,1.0021547233e-03,3.5783004961e+00
14.750000,9.9850472038e-04,3.1111338702e+00
14.800000,1.0007921675e-03,3.5523648512e+00
14.850000,9.9923104832e-04,3.2306252500e+00
14.900000,9.9966953774e-04,3.3696229984e+00
14.950000,1.0005137684e-03,3.3092512339e+00
15.000000,9.9850979564e-04,3.1596354012e+00
15.050000,9.9830915555e-04,3.1610388188e+00
15.100000,9.9894453416e-04,3.1636403209e+00
15.150000,9.9817418281e-04,3.3206120813e+00
15.200000,1.0009724434e-03,3.1751199053e+00
15.250000,1.0004916890e-03,3.3581464890e+00
15.300000,1.0000410945e-03,3.2328223003e+00
15.350000,9.9973734369e-04,3.5980262874e+00
15.400000,1.0003283650e-03,2.9697056458e+00
15.450000,9.9885984352e-04,3.4127860432e+00
15.500000,1.0003581128e-03,2.9811557293e+00
15.550000,9.9935607885e-04,2.9376468323e+00
15.600000,1.0013020260e-03,3.2783380382e+00
15.650000,9.9930431920e-04,3.0593888948e+00
15.700000,9.9901093911e-04,3.1261706145e+00
15.750000,1.0002204899e-03,3.0278243532e+00
15.800000,9.9832982289e-04,3.0861802251e+00
15.850000,9.9901728003e-04,2.9958969040e+00
15.900000,1.0007674856e-03,2.7995808694e+00
15.950000,1.0007729071e-03,2.9831133591e+00
16.000000,1.0002081025e-03,3.1479090734e+00
16.050000,9.9917551010e-04,2.9012515833e+00
16.100000,1.0010873894e-03,3.1343958827e+00
16.150000,1.0012615604e-03,2.9281681177e+00
16.200000,9.9934707694e-04,3.2136555391e+00
16.250000,1.0009886046e-03,2.8138529866e+00
16.300000,1.0009052974e-03,2.8522445387e+00
16.350000,1.0005186700e-03,2.9709058402e+00
16.400000,1.0007829692e-03,2.9903032143e+00
16.450000,1.0017638891e-03,2.8622897359e+00
16.500000,9.9889048494e-04,2.8242247584e+00
16.550000,9.9952437341e-04,2.6527596275e+00
16.600000,1.0002603974e-03,2.8855776527e+00
16.650000,1.0010376192e-03,2.8043486364e+00
16.700000,1.0003155100e-03,2.7343806183e+00
16.750000,1.0015530268e-03,3.0309242846e+00
16.800000,9.9925835228e-04,2.7022550499e+00
16.850000,1.0006527929e-03,2.9812062913e+00
16.900000,9.9921748889e-04,2.8868671639e+00
16.950000,1.0014073241e-03,2.5949735541e+00
17.000000,9.9966019051e-04,2.5793643873e+00
17.050000,1.0015330297e-03,2.7329422383e+00
17.100000,9.9825453339e-04,2.9386922705e+00
