Time [s],Displacement [m],Force [N]
0.000000,6.3716909004e-07,-1.9879809094e-05
0.050000,4.1842997379e-06,5.0354177934e-05
0.100000,9.5723233447e-06,1.7252261354e-04
0.150000,1.5642793431e-05,3.2649975252e-04
0.200000,1.9475140405e-05,5.8320753652e-04
0.250000,2.5358759723e-05,9.1997608434e-04
0.300000,2.9388709262e-05,1.2862969720e-03
0.350000,3.4643445334e-05,1.8409740527e-03
0.400000,4.0736404674e-05,2.2556393782e-03
0.450000,4.4129346924e-05,2.7607674029e-03
0.500000,4.9565446801e-05,3.4261751461e-03
0.550000,5.4807677276e-05,3.8799062836e-03
0.600000,6.0163716671e-05,4.6903378189e-03
0.650000,6.3689011610e-05,5.3282851813e-03
0.700000,6.8818517512e-05,6.3200087728e-03
0.750000,7.5585860869e-05,6.9029177231e-03
0.800000,7.7698569059e-05,8.1309525307e-03
0.850000,8.4001861368e-05,8.4364885278e-03
0.900000,8.9417203913e-05,9.5440397396e-03
0.950000,9.3940578343e-05,1.0569419437e-02
1.000000,9.9854065154e-05,1.1669099765e-02
1.050000,1.0529379056e-04,1.2781887606e-02
1.100000,1.0959834539e-04,1.3624053226e-02
1.150000,1.1505863294e-04,1.4372146851e-02
1.200000,1.1872881663e-04,1.6251532234e-02
1.250000,1.2557049424e-04,1.6975741296e-02
1.300000,1.3000909315e-04,1.8396328777e-02
1.350000,1.3532148308e-04,1.9308632823e-02
1.400000,1.3987563480e-04,2.1538175085e-02
1.450000,1.4519530806e-04,2.1109802627e-02
1.500000,1.4966684387e-04,2.2583259059e-02
1.550000,1.5509174833e-04,2.5499931693e-02
1.600000,1.5984084962e-04,2.5141198456e-02
1.650000,1.6367633961e-04,2.7933768513e-02
1.700000,1.6939168415e-04,2.9213349568e-02
1.750000,1.7380482217e-04,3.0465827972e-02
1.800000,1.8009059889e-04,3.1584236253e-02
1.850000,1.8502102636e-04,3.3988968837e-02
1.900000,1.9026225915e-04,3.6130784871e-02
1.950000,1.9574425948e-04,3.6142755409e-02
2.000000,2.0141081816e-04,3.7467902728e-02
2.050000,2.0455695259e-04,3.9141488246e-02
2.100000,2.0973279858e-04,4.3339371641e-02
2.150000,2.1495095446e-04,4.1828493595e-02
2.200000,2.2081209343e-04,4.5331801904e-02
2.250000,2.2602754841e-04,4.6913097944e-02
2.300000,2.3011979929e-04,4.7673733681e-02
2.350000,2.3634708599e-04,5.0834757503e-02
2.400000,2.3929679509e-04,5.2041173138e-02
2.450000,2.4525691370e-04,5.3199807268e-02
2.500000,2.4937943066e-04,5.5561741606e-02
2.550000,2.5655983405e-04,5.9311154800e-02
2.600000,2.5919731969e-04,5.8487756941e-02
2.650000,2.6501061973e-04,6.1404659067e-02
2.700000,2.7000833117e-04,6.3444499140e-02
2.750000,2.7700466542e-04,6.5605104285e-02
2.800000,2.8083336593e-04,6.7555472985e-02
2.850000,2.8529113317e-04,7.0263764835e-02
2.900000,2.8796429591e-04,6.9119033153e-02
2.950000,2.9636903652e-04,7.2143155180e-02
3.000000,3.0050212267e-04,7.2830912856e-02
3.050000,3.0460174037e-04,7.7822709865e-02
3.100000,3.1049072693e-04,8.0738207703e-02
3.150000,3.1514413708e-04,8.2981047448e-02
3.200000,3.2118723898e-04,8.6774018922e-02
3.250000,3.2404915720e-04,8.8657163193e-02
3.300000,3.3070206544e-04,9.1170393384e-02
3.350000,3.3477699769e-04,9.2390051684e-02
3.400000,3.3913753763e-04,9.2070734759e-02
3.450000,3.4471552883e-04,9.8266170630e-02
3.500000,3.4977378957e-04,9.9747370778e-02
3.550000,3.5642927638e-04,1.0194381588e-01
3.600000,3.6050515254e-04,1.0264970101e-01
3.650000,3.6380875164e-04,1.0701742459e-01
3.700000,3.6860175989e-04,1.0901648901e-01
3.750000,3.7592420157e-04,1.1339219498e-01
3.800000,3.7954412969e-04,1.1569017120e-01
3.850000,3.8476041175e-04,1.1408210468e-01
3.900000,3.9189383723e-04,1.1775482430e-01
3.950000,3.9483706442e-04,1.2013796785e-01
4.000000,4.0035570863e-04,1.2549774655e-01
4.050000,4.0652997276e-04,1.2921090194e-01
4.100000,4.1093978340e-04,1.3054839199e-01
4.150000,4.1434571791e-04,1.3491234300e-01
4.200000,4.1944222101e-04,1.3378254149e-01
4.250000,4.2490009035e-04,1.4119228315e-01
4.300000,4.2944166810e-04,1.3768109061e-01
4.350000,4.3208055933e-04,1.4205606878e-01
4.400000,4.4044089294e-04,1.5083188547e-01
4.450000,4.4604204800e-04,1.4709321247e-01
4.500000,4.4942382197e-04,1.5263792308e-01
4.550000,4.5678247420e-04,1.5723911193e-01
4.600000,4.6119220790e-04,1.5673401605e-01
4.650000,4.6548465438e-04,1.6475104657e-01
4.700000,4.6915801762e-04,1.7033729984e-01
4.750000,4.7592286681e-04,1.6814721120e-01
4.800000,4.7901724008e-04,1.6850935356e-01
4.850000,4.8531598469e-04,1.7702886365e-01
4.900000,4.8916635162e-04,1.8028164350e-01
4.950000,4.9602819593e-04,1.8135413536e-01
5.000000,5.0050473236e-04,1.8545226979e-01
5.050000,5.0197027251e-04,1.8851347018e-01
5.100000,5.1142268175e-04,1.9411690761e-01
5.150000,5.1307498661e-04,1.8827865305e-01
5.200000,5.1964671893e-04,1.9902105881e-01
5.250000,5.2400516742e-04,2.0420972343e-01
5.300000,5.3093519492e-04,2.1075459261e-01
5.350000,5.3580803235e-04,2.0583081696e-01
5.400000,5.4037590372e-04,2.0285004254e-01
5.450000,5.4603547421e-04,2.0613550211e-01
5.500000,5.5084203218e-04,2.2034764804e-01
5.550000,5.5523236175e-04,2.2923237025e-01
5.600000,5.6043572044e-04,2.2899021680e-01
5.650000,5.6573429587e-04,2.2970225339e-01
5.700000,5.7050766767e-04,2.3560145091e-01
5.750000,5.7468108239e-04,2.3081559022e-01
5.800000,5.8012973614e-04,2.3810621212e-01
5.850000,5.8277766991e-04,2.4463672495e-01
5.900000,5.9105329242e-04,2.4928552416e-01
5.950000,5.9632994177e-04,2.5334684597e-01
6.000000,5.9979154106e-04,2.4741550570e-01
6.050000,6.0590898130e-04,2.6082713652e-01
6.100000,6.1174180397e-04,2.5781579048e-01
6.150000,6.1457025388e-04,2.7407959555e-01
6.200000,6.2090286019e-04,2.6767614364e-01
6.250000,6.2596762718e-04,2.7864663506e-01
6.300000,6.2982248359e-04,2.7777910369e-01
6.350000,6.3588255487e-04,2.8093136705e-01
6.400000,6.4029816598e-04,2.8024905786e-01
6.450000,6.4643753369e-04,2.9513736803e-01
6.500000,6.4924657699e-04,2.8977774536e-01
6.550000,6.5387763326e-04,2.9428571003e-01
6.600000,6.6021354211e-04,3.0043960184e-01
6.650000,6.6630528316e-04,2.9588727968e-01
6.700000,6.7120936011e-04,3.1113328711e-01
6.750000,6.7559396713e-04,3.1919565961e-01
6.800000,6.7997165899e-04,3.1698472573e-01
6.850000,6.8395159340e-04,3.2453347458e-01
6.900000,6.9018852007e-04,3.1654783754e-01
6.950000,6.9536313930e-04,3.4134841684e-01
7.000000,6.9924854140e-04,3.3954977374e-01
7.050000,7.0577238650e-04,3.3894502107e-01
7.100000,7.0786736333e-04,3.4938873888e-01
7.150000,7.1399401223e-04,3.5405489961e-01
7.200000,7.1939845598e-04,3.4416410350e-01
7.250000,7.2681903484e-04,3.5385681578e-01
7.300000,7.3221309470e-04,3.7920450272e-01
7.350000,7.3460479674e-04,3.7122160879e-01
7.400000,7.3951589934e-04,3.5925549943e-01
7.450000,7.4408325027e-04,3.8244869740e-01
7.500000,7.4908120325e-04,3.8333148155e-01
7.550000,7.5487972566e-04,3.8470317678e-01
7.600000,7.6054149669e-04,3.9008285060e-01
7.650000,7.6373657840e-04,3.9042498920e-01
7.700000,7.7093068553e-04,3.9545211689e-01
7.750000,7.7521741047e-04,3.9487842836e-01
7.800000,7.8357161888e-04,4.1373500862e-01
7.850000,7.8447141421e-04,4.0793438954e-01
7.900000,7.9170954278e-04,4.2046385826e-01
7.950000,7.9373859607e-04,4.3454448931e-01
8.000000,7.9935816559e-04,4.3386126140e-01
8.050000,8.0394927118e-04,4.2279336196e-01
8.100000,8.1108302190e-04,4.3613280735e-01
8.150000,8.1596418287e-04,4.4323815203e-01
8.200000,8.1909987579e-04,4.5383689162e-01
8.250000,8.2365963052e-04,4.5404381321e-01
8.300000,8.3092374532e-04,4.5334735157e-01
8.350000,8.3473412528e-04,4.6478179348e-01
8.400000,8.4063270355e-04,4.6464225444e-01
8.450000,8.4387570870e-04,4.8284713879e-01
8.500000,8.4950433863e-04,4.8713274718e-01
8.550000,8.5428677872e-04,4.9725144123e-01
8.600000,8.5923911053e-04,4.8364392704e-01
8.650000,8.6402370134e-04,4.8916075531e-01
8.700000,8.6887276474e-04,5.0476243950e-01
8.750000,8.7545401789e-04,5.0102602356e-01
8.800000,8.7992292795e-04,5.2596611297e-01
8.850000,8.8489002414e-04,4.9849863483e-01
8.900000,8.8931323668e-04,5.1889333325e-01
8.950000,8.9565703699e-04,5.3257749469e-01
9.000000,8.9948573423e-04,5.2478393968e-01
9.050000,9.0527950332e-04,5.3958286940e-01
9.100000,9.1260534255e-04,5.4433326938e-01
9.150000,9.1670118060e-04,5.4521562334e-01
9.200000,9.1916366108e-04,5.6908908450e-01
9.250000,9.2458759451e-04,5.6384397916e-01
9.300000,9.3060042269e-04,5.6739474228e-01
9.350000,9.3626935765e-04,5.7694110872e-01
9.400000,9.4034274656e-04,5.7012423122e-01
9.450000,9.4533455179e-04,6.1011655338e-01
9.500000,9.4930699612e-04,5.8499922321e-01
9.550000,9.5430557171e-04,5.9002714057e-01
9.600000,9.6125438171e-04,6.1212752515e-01
9.650000,9.6577427895e-04,6.0240667655e-01
9.700000,9.6877026766e-04,5.9670405770e-01
9.750000,9.7383066569e-04,6.1589742977e-01
9.800000,9.7933284095e-04,6.3005248081e-01
9.850000,9.8433944461e-04,6.2674404445e-01
9.900000,9.8717804085e-04,6.3070838672e-01
9.950000,9.9459186889e-04,6.2908708971e-01
10.000000,1.0008024658e-03,6.4916761788e-01
10.050000,9.9845746425e-04,6.2513467736e-01
10.100000,1.0002870578e-03,6.4829708687e-01
10.150000,1.0020140387e-03,5.8875181458e-01
10.200000,9.9900253093e-04,5.9020647603e-01
10.250000,9.9957232802e-04,6.1673346648e-01
10.300000,1.0002277225e-03,5.9435463229e-01
10.350000,9.9931518126e-04,5.9955069565e-01
