Time [s],Displacement [m],Force [N]
0.000000,7.8232517599e-07,4.4759178469e-06
0.050000,5.2598008081e-06,5.3499870843e-02
0.100000,1.0562684373e-05,7.5213008270e-02
0.150000,1.3995638198e-05,9.2762281397e-02
0.200000,1.9070212341e-05,1.1157504544e-01
0.250000,2.5092026246e-05,1.2500671391e-01
0.300000,2.9186150351e-05,1.3910491373e-01
0.350000,3.6809733817e-05,1.5326804064e-01
0.400000,3.8809651504e-05,1.5886526145e-01
0.450000,4.6526956758e-05,1.7916677162e-01
0.500000,4.9311018702e-05,1.8581073759e-01
0.550000,5.5016624023e-05,1.9231210018e-01
0.600000,5.8067911012e-05,2.0775053238e-01
0.650000,6.4078249774e-05,2.1566732897e-01
0.700000,7.0584817068e-05,2.2345769451e-01
0.750000,7.5765836008e-05,2.2847564239e-01
0.800000,7.9057697109e-05,2.4071652070e-01
0.850000,8.4365882933e-05,2.5305835948e-01
0.900000,8.8906933457e-05,2.6740046519e-01
0.950000,9.4127845538e-05,2.6318974590e-01
1.000000,9.8490833310e-05,2.8338314055e-01
1.050000,1.0406870902e-04,2.7629067224e-01
1.100000,1.1076990695e-04,2.9719324569e-01
1.150000,1.1478405838e-04,2.9985415488e-01
1.200000,1.2063755247e-04,3.2340934977e-01
1.250000,1.2618390075e-04,3.2818770349e-01
1.300000,1.3015412954e-04,3.3457450544e-01
1.350000,1.3484766308e-04,3.4080306198e-01
1.400000,1.4047082113e-04,3.5811770187e-01
1.450000,1.4356933370e-04,3.5516874669e-01
1.500000,1.5046334896e-04,3.6546130262e-01
1.550000,1.5528464868e-04,3.7804275771e-01
1.600000,1.5864997605e-04,3.8961954834e-01
1.650000,1.6592506149e-04,3.8735798891e-01
1.700000,1.6953443324e-04,4.0764846594e-01
1.750000,1.7323250385e-04,3.9965942646e-01
1.800000,1.8089407321e-04,4.1304259409e-01
1.850000,1.8431102421e-04,4.1600144680e-01
1.900000,1.8897309311e-04,4.3595601921e-01
1.950000,1.9550291813e-04,4.5328526130e-01
2.000000,2.0128683823e-04,4.6259189304e-01
2.050000,2.0612338326e-04,4.5448671889e-01
2.100000,2.1101692118e-04,4.5877247358e-01
2.150000,2.1413508648e-04,4.7250642869e-01
2.200000,2.1979413871e-04,4.8936949183e-01
2.250000,2.2335020538e-04,4.9429867202e-01
2.300000,2.2853743068e-04,5.0681626111e-01
2.350000,2.3365176220e-04,5.3166309941e-01
2.400000,2.3976704172e-04,5.0536878742e-01
2.450000,2.4575709991e-04,5.3413306639e-01
2.500000,2.5057632203e-04,5.1253683504e-01
2.550000,2.5459808822e-04,5.4350273841e-01
2.600000,2.5991532761e-04,5.5532001789e-01
2.650000,2.6387953961e-04,5.5049039309e-01
2.700000,2.6863447210e-04,5.5733813139e-01
2.750000,2.7363154432e-04,5.5628912781e-01
2.800000,2.8026070269e-04,5.6452209307e-01
2.850000,2.8639276662e-04,6.1260075330e-01
2.900000,2.8952017810e-04,5.9976837361e-01
2.950000,2.9463888424e-04,6.1365564084e-01
3.000000,3.0113887072e-04,6.1300897745e-01
3.050000,3.0418143055e-04,6.2699332159e-01
3.100000,3.0947672752e-04,6.3279364707e-01
3.150000,3.1537937640e-04,6.2414399257e-01
3.200000,3.2044543615e-04,6.5742856093e-01
3.250000,3.2412968227e-04,6.3949603739e-01
3.300000,3.2939345804e-04,6.7499896312e-01
3.350000,3.3604309455e-04,6.7906674467e-01
3.400000,3.4077842769e-04,7.0953074936e-01
3.450000,3.4576826658e-04,6.8726817858e-01
3.500000,3.5160291731e-04,7.1780807342e-01
3.550000,3.5558092332e-04,7.1553725254e-01
3.600000,3.6213098200e-04,7.3491950362e-01
3.650000,3.6603214462e-04,7.0331416634e-01
3.700000,3.6929056491e-04,7.2716428861e-01
3.750000,3.7596511755e-04,7.4213645632e-01
3.800000,3.7860572817e-04,7.7077095686e-01
3.850000,3.8541250148e-04,7.5833301088e-01
3.900000,3.9023046960e-04,7.7824800365e-01
3.950000,3.9587199889e-04,7.9054735989e-01
4.000000,3.9958392917e-04,7.8792851444e-01
4.050000,4.0639615840e-04,7.9463818688e-01
4.100000,4.0813277229e-04,8.1656316521e-01
4.150000,4.1523771937e-04,8.6029605480e-01
4.200000,4.1961095467e-04,8.4547117420e-01
4.250000,4.2674364176e-04,8.1843589010e-01
4.300000,4.3033811376e-04,8.5222787876e-01
4.350000,4.3579068257e-04,8.8071258957e-01
4.400000,4.4098894546e-04,8.8201473059e-01
4.450000,4.4399661148e-04,8.8932653135e-01
4.500000,4.5185455232e-04,8.8518920551e-01
4.550000,4.5507478385e-04,8.9622349478e-01
4.600000,4.6012968312e-04,8.9437649469e-01
4.650000,4.6498026612e-04,8.9459079077e-01
4.700000,4.6995190355e-04,9.0899499012e-01
4.750000,4.7530736826e-04,9.5508992607e-01
4.800000,4.8033358756e-04,9.7994208084e-01
4.850000,4.8699161264e-04,9.3526039154e-01
4.900000,4.8942986748e-04,9.2594171898e-01
